Product code,Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m)
IDCJAC0016,86338,2015,1,22,23.1
IDCJAC0016,86338,2015,1,23,28.6
IDCJAC0016,86338,2015,1,24,30.3
IDCJAC0016,86338,2015,1,25,25.4
IDCJAC0016,86338,2015,1,26,19.9
IDCJAC0016,86338,2015,1,27,17.7
IDCJAC0016,86338,2015,1,28,27
IDCJAC0016,86338,2015,1,29,28.9
IDCJAC0016,86338,2015,1,30,27.6
IDCJAC0016,86338,2015,1,31,26.2
IDCJAC0016,86338,2015,2,1,17.3
IDCJAC0016,86338,2015,2,2,23.9
IDCJAC0016,86338,2015,2,3,22.7
IDCJAC0016,86338,2015,2,4,21.2
IDCJAC0016,86338,2015,2,5,28.8
IDCJAC0016,86338,2015,2,6,28.4
IDCJAC0016,86338,2015,2,7,16.1
IDCJAC0016,86338,2015,2,8,16.6
IDCJAC0016,86338,2015,2,9,28.6
IDCJAC0016,86338,2015,2,10,27.7
IDCJAC0016,86338,2015,2,11,24.1
IDCJAC0016,86338,2015,2,12,23.8
IDCJAC0016,86338,2015,2,13,14.9
IDCJAC0016,86338,2015,2,14,20.8
IDCJAC0016,86338,2015,2,15,25.7
IDCJAC0016,86338,2015,2,16,26.3
IDCJAC0016,86338,2015,2,17,8.3
IDCJAC0016,86338,2015,2,18,7.8
IDCJAC0016,86338,2015,2,19,24.7
IDCJAC0016,86338,2015,2,20,24.7
IDCJAC0016,86338,2015,2,21,20
IDCJAC0016,86338,2015,2,22,11.7
IDCJAC0016,86338,2015,2,23,4.7
IDCJAC0016,86338,2015,2,24,21.4
IDCJAC0016,86338,2015,2,25,24.1
IDCJAC0016,86338,2015,2,26,18.5
IDCJAC0016,86338,2015,2,27,21.7
IDCJAC0016,86338,2015,2,28,6.9
IDCJAC0016,86338,2015,3,1,23.3
IDCJAC0016,86338,2015,3,2,22
IDCJAC0016,86338,2015,3,3,21.2
IDCJAC0016,86338,2015,3,4,23
IDCJAC0016,86338,2015,3,5,22.5
IDCJAC0016,86338,2015,3,6,10.8
IDCJAC0016,86338,2015,3,7,10.8
IDCJAC0016,86338,2015,3,8,20.4
IDCJAC0016,86338,2015,3,9,18.6
IDCJAC0016,86338,2015,3,10,22.1
IDCJAC0016,86338,2015,3,11,22.3
IDCJAC0016,86338,2015,3,12,18.7
IDCJAC0016,86338,2015,3,13,21.2
IDCJAC0016,86338,2015,3,14,20
IDCJAC0016,86338,2015,3,15,17.5
IDCJAC0016,86338,2015,3,16,14.5
IDCJAC0016,86338,2015,3,17,4.8
IDCJAC0016,86338,2015,3,18,9.4
IDCJAC0016,86338,2015,3,19,15.1
IDCJAC0016,86338,2015,3,20,19.9
IDCJAC0016,86338,2015,3,21,20.8
IDCJAC0016,86338,2015,3,22,19.9
IDCJAC0016,86338,2015,3,23,3.9
IDCJAC0016,86338,2015,3,24,3.8
IDCJAC0016,86338,2015,3,25,13.8
IDCJAC0016,86338,2015,3,26,9.9
IDCJAC0016,86338,2015,3,27,11.2
IDCJAC0016,86338,2015,3,28,14.4
IDCJAC0016,86338,2015,3,29,18.6
IDCJAC0016,86338,2015,3,30,18.1
IDCJAC0016,86338,2015,3,31,18.1
IDCJAC0016,86338,2015,4,1,10.7
IDCJAC0016,86338,2015,4,2,17.5
IDCJAC0016,86338,2015,4,3,17.4
IDCJAC0016,86338,2015,4,4,16.2
IDCJAC0016,86338,2015,4,5,9.8
IDCJAC0016,86338,2015,4,6,13
IDCJAC0016,86338,2015,4,7,3.9
IDCJAC0016,86338,2015,4,8,12.6
IDCJAC0016,86338,2015,4,9,10.9
IDCJAC0016,86338,2015,4,10,15.9
IDCJAC0016,86338,2015,4,11,14.9
IDCJAC0016,86338,2015,4,12,13.4
IDCJAC0016,86338,2015,4,13,14.9
IDCJAC0016,86338,2015,4,14,8.4
IDCJAC0016,86338,2015,4,15,12.8
IDCJAC0016,86338,2015,4,16,10.9
IDCJAC0016,86338,2015,4,17,7.5
IDCJAC0016,86338,2015,4,18,9.9
IDCJAC0016,86338,2015,4,19,11
IDCJAC0016,86338,2015,4,20,12.7
IDCJAC0016,86338,2015,4,21,13.8
IDCJAC0016,86338,2015,4,22,7.1
IDCJAC0016,86338,2015,4,23,7.5
IDCJAC0016,86338,2015,4,24,7.8
IDCJAC0016,86338,2015,4,25,3.5
IDCJAC0016,86338,2015,4,26,5.9
IDCJAC0016,86338,2015,4,27,8.3
IDCJAC0016,86338,2015,4,28,8.9
IDCJAC0016,86338,2015,4,29,12.6
IDCJAC0016,86338,2015,4,30,12.3
IDCJAC0016,86338,2015,5,1,12.1
IDCJAC0016,86338,2015,5,2,6.1
IDCJAC0016,86338,2015,5,3,11.2
IDCJAC0016,86338,2015,5,4,11.6
IDCJAC0016,86338,2015,5,5,7.1
IDCJAC0016,86338,2015,5,6,7.6
IDCJAC0016,86338,2015,5,7,6.9
IDCJAC0016,86338,2015,5,8,5.9
IDCJAC0016,86338,2015,5,9,7.3
IDCJAC0016,86338,2015,5,10,5.9
IDCJAC0016,86338,2015,5,11,7.9
IDCJAC0016,86338,2015,5,12,5.9
IDCJAC0016,86338,2015,5,13,8.7
IDCJAC0016,86338,2015,5,14,6.7
IDCJAC0016,86338,2015,5,15,6.2
IDCJAC0016,86338,2015,5,16,10.4
IDCJAC0016,86338,2015,5,17,10.3
IDCJAC0016,86338,2015,5,18,10.2
IDCJAC0016,86338,2015,5,19,3.2
IDCJAC0016,86338,2015,5,20,6
IDCJAC0016,86338,2015,5,21,3.5
IDCJAC0016,86338,2015,5,22,6.7
IDCJAC0016,86338,2015,5,23,7.7
IDCJAC0016,86338,2015,5,24,8.6
IDCJAC0016,86338,2015,5,25,8.1
IDCJAC0016,86338,2015,5,26,6.8
IDCJAC0016,86338,2015,5,27,7.4
IDCJAC0016,86338,2015,5,28,8.4
IDCJAC0016,86338,2015,5,29,6.6
IDCJAC0016,86338,2015,5,30,8
IDCJAC0016,86338,2015,5,31,4.9
IDCJAC0016,86338,2015,6,1,8.1
IDCJAC0016,86338,2015,6,2,4.6
IDCJAC0016,86338,2015,6,3,8.2
IDCJAC0016,86338,2015,6,4,5.5
IDCJAC0016,86338,2015,6,5,7
IDCJAC0016,86338,2015,6,6,6.4
IDCJAC0016,86338,2015,6,7,6.9
IDCJAC0016,86338,2015,6,8,8.2
IDCJAC0016,86338,2015,6,9,8.6
IDCJAC0016,86338,2015,6,10,7.1
IDCJAC0016,86338,2015,6,11,8.3
IDCJAC0016,86338,2015,6,12,6.9
IDCJAC0016,86338,2015,6,13,8
IDCJAC0016,86338,2015,6,14,8
IDCJAC0016,86338,2015,6,15,6.6
IDCJAC0016,86338,2015,6,16,3.3
IDCJAC0016,86338,2015,6,17,4.7
IDCJAC0016,86338,2015,6,18,4.2
IDCJAC0016,86338,2015,6,19,7.9
IDCJAC0016,86338,2015,6,20,7.1
IDCJAC0016,86338,2015,6,21,8.6
IDCJAC0016,86338,2015,6,22,6.2
IDCJAC0016,86338,2015,6,23,5.8
IDCJAC0016,86338,2015,6,24,7.7
IDCJAC0016,86338,2015,6,25,6.3
IDCJAC0016,86338,2015,6,26,7.1
IDCJAC0016,86338,2015,6,27,5
IDCJAC0016,86338,2015,6,28,4.1
IDCJAC0016,86338,2015,6,29,5.6
IDCJAC0016,86338,2015,6,30,7.9
IDCJAC0016,86338,2015,7,1,6.9
IDCJAC0016,86338,2015,7,2,7
IDCJAC0016,86338,2015,7,3,5
IDCJAC0016,86338,2015,7,4,2.8
IDCJAC0016,86338,2015,7,5,8.2
IDCJAC0016,86338,2015,7,6,4.4
IDCJAC0016,86338,2015,7,7,7
IDCJAC0016,86338,2015,7,8,8.5
IDCJAC0016,86338,2015,7,9,3.5
IDCJAC0016,86338,2015,7,10,5.8
IDCJAC0016,86338,2015,7,11,3.7
IDCJAC0016,86338,2015,7,12,2.9
IDCJAC0016,86338,2015,7,13,4.2
IDCJAC0016,86338,2015,7,14,4.8
IDCJAC0016,86338,2015,7,15,7.4
IDCJAC0016,86338,2015,7,16,8.1
IDCJAC0016,86338,2015,7,17,6.5
IDCJAC0016,86338,2015,7,18,9.5
IDCJAC0016,86338,2015,7,19,9.7
IDCJAC0016,86338,2015,7,20,9.7
IDCJAC0016,86338,2015,7,21,8.6
IDCJAC0016,86338,2015,7,22,6
IDCJAC0016,86338,2015,7,23,9.5
IDCJAC0016,86338,2015,7,24,4.4
IDCJAC0016,86338,2015,7,25,7.7
IDCJAC0016,86338,2015,7,26,8.5
IDCJAC0016,86338,2015,7,27,9.6
IDCJAC0016,86338,2015,7,28,10.2
IDCJAC0016,86338,2015,7,29,9
IDCJAC0016,86338,2015,7,30,4.5
IDCJAC0016,86338,2015,7,31,10.8
IDCJAC0016,86338,2015,8,1,4.2
IDCJAC0016,86338,2015,8,2,8.3
IDCJAC0016,86338,2015,8,3,9.4
IDCJAC0016,86338,2015,8,4,7.1
IDCJAC0016,86338,2015,8,5,8
IDCJAC0016,86338,2015,8,6,7
IDCJAC0016,86338,2015,8,7,9
IDCJAC0016,86338,2015,8,8,6.6
IDCJAC0016,86338,2015,8,9,6.9
IDCJAC0016,86338,2015,8,10,10.7
IDCJAC0016,86338,2015,8,11,11.7
IDCJAC0016,86338,2015,8,12,9.2
IDCJAC0016,86338,2015,8,13,7
IDCJAC0016,86338,2015,8,14,7.3
IDCJAC0016,86338,2015,8,15,10.9
IDCJAC0016,86338,2015,8,16,9.5
IDCJAC0016,86338,2015,8,17,9.9
IDCJAC0016,86338,2015,8,18,9.8
IDCJAC0016,86338,2015,8,19,10.2
IDCJAC0016,86338,2015,8,20,12.7
IDCJAC0016,86338,2015,8,21,4.1
IDCJAC0016,86338,2015,8,22,11.8
IDCJAC0016,86338,2015,8,23,13.1
IDCJAC0016,86338,2015,8,24,9.6
IDCJAC0016,86338,2015,8,25,8.1
IDCJAC0016,86338,2015,8,26,7.8
IDCJAC0016,86338,2015,8,27,2.7
IDCJAC0016,86338,2015,8,28,12.2
IDCJAC0016,86338,2015,8,29,9.1
IDCJAC0016,86338,2015,8,30,14.3
IDCJAC0016,86338,2015,8,31,11.5
IDCJAC0016,86338,2015,9,1,15.7
IDCJAC0016,86338,2015,9,2,10.5
IDCJAC0016,86338,2015,9,3,8
IDCJAC0016,86338,2015,9,4,13
IDCJAC0016,86338,2015,9,5,14.8
IDCJAC0016,86338,2015,9,6,11.8
IDCJAC0016,86338,2015,9,7,9.2
IDCJAC0016,86338,2015,9,8,11.1
IDCJAC0016,86338,2015,9,9,11.4
IDCJAC0016,86338,2015,9,10,17.3
IDCJAC0016,86338,2015,9,11,17.7
IDCJAC0016,86338,2015,9,12,10.2
IDCJAC0016,86338,2015,9,13,17.1
IDCJAC0016,86338,2015,9,14,17.8
IDCJAC0016,86338,2015,9,15,15
IDCJAC0016,86338,2015,9,16,17.6
IDCJAC0016,86338,2015,9,17,12.4
IDCJAC0016,86338,2015,9,18,8.1
IDCJAC0016,86338,2015,9,19,17
IDCJAC0016,86338,2015,9,20,17.3
IDCJAC0016,86338,2015,9,21,6.7
IDCJAC0016,86338,2015,9,22,17.4
IDCJAC0016,86338,2015,9,23,20.3
IDCJAC0016,86338,2015,9,24,18.2
IDCJAC0016,86338,2015,9,25,20.2
IDCJAC0016,86338,2015,9,26,20.1
IDCJAC0016,86338,2015,9,27,19.6
IDCJAC0016,86338,2015,9,28,13.6
IDCJAC0016,86338,2015,9,29,13.5
IDCJAC0016,86338,2015,9,30,16.8
IDCJAC0016,86338,2015,10,1,21.7
IDCJAC0016,86338,2015,10,2,21.7
IDCJAC0016,86338,2015,10,3,22.2
IDCJAC0016,86338,2015,10,4,22.2
IDCJAC0016,86338,2015,10,5,22
IDCJAC0016,86338,2015,10,6,18.9
IDCJAC0016,86338,2015,10,7,23.6
IDCJAC0016,86338,2015,10,8,23.3
IDCJAC0016,86338,2015,10,9,22
IDCJAC0016,86338,2015,10,10,11.9
IDCJAC0016,86338,2015,10,11,19.6
IDCJAC0016,86338,2015,10,12,13.4
IDCJAC0016,86338,2015,10,13,24.3
IDCJAC0016,86338,2015,10,14,24.4
IDCJAC0016,86338,2015,10,15,22.2
IDCJAC0016,86338,2015,10,16,8.4
IDCJAC0016,86338,2015,10,17,20.4
IDCJAC0016,86338,2015,10,18,24.2
IDCJAC0016,86338,2015,10,19,25.8
IDCJAC0016,86338,2015,10,20,14.4
IDCJAC0016,86338,2015,10,21,7.3
IDCJAC0016,86338,2015,10,22,8.5
IDCJAC0016,86338,2015,10,23,21
IDCJAC0016,86338,2015,10,24,25.1
IDCJAC0016,86338,2015,10,25,20.1
IDCJAC0016,86338,2015,10,26,14.5
IDCJAC0016,86338,2015,10,27,28.1
IDCJAC0016,86338,2015,10,28,27.6
IDCJAC0016,86338,2015,10,29,26.8
IDCJAC0016,86338,2015,10,30,22.6
IDCJAC0016,86338,2015,10,31,13.5
IDCJAC0016,86338,2015,11,1,10
IDCJAC0016,86338,2015,11,2,8.2
IDCJAC0016,86338,2015,11,3,25.4
IDCJAC0016,86338,2015,11,4,19.6
IDCJAC0016,86338,2015,11,5,16.4
IDCJAC0016,86338,2015,11,6,3.7
IDCJAC0016,86338,2015,11,7,25.2
IDCJAC0016,86338,2015,11,8,25.1
IDCJAC0016,86338,2015,11,9,26.4
IDCJAC0016,86338,2015,11,10,5.3
IDCJAC0016,86338,2015,11,11,16
IDCJAC0016,86338,2015,11,12,19.2
IDCJAC0016,86338,2015,11,13,26.1
IDCJAC0016,86338,2015,11,14,27.5
IDCJAC0016,86338,2015,11,15,27.6
IDCJAC0016,86338,2015,11,16,29.4
IDCJAC0016,86338,2015,11,17,24
IDCJAC0016,86338,2015,11,18,29.2
IDCJAC0016,86338,2015,11,19,20.6
IDCJAC0016,86338,2015,11,20,6.4
IDCJAC0016,86338,2015,11,21,20.9
IDCJAC0016,86338,2015,11,22,27.3
IDCJAC0016,86338,2015,11,23,27.3
IDCJAC0016,86338,2015,11,24,30
IDCJAC0016,86338,2015,11,25,9.3
IDCJAC0016,86338,2015,11,26,23.3
IDCJAC0016,86338,2015,11,27,16.8
IDCJAC0016,86338,2015,11,28,27.1
IDCJAC0016,86338,2015,11,29,23.4
IDCJAC0016,86338,2015,11,30,26.6
IDCJAC0016,86338,2015,12,1,24.4
IDCJAC0016,86338,2015,12,2,32.4
IDCJAC0016,86338,2015,12,3,30.1
IDCJAC0016,86338,2015,12,4,32.2
IDCJAC0016,86338,2015,12,5,27.9
IDCJAC0016,86338,2015,12,6,13.5
IDCJAC0016,86338,2015,12,7,8.7
IDCJAC0016,86338,2015,12,8,19.8
IDCJAC0016,86338,2015,12,9,27
IDCJAC0016,86338,2015,12,10,32
IDCJAC0016,86338,2015,12,11,13
IDCJAC0016,86338,2015,12,12,27.9
IDCJAC0016,86338,2015,12,13,28.6
IDCJAC0016,86338,2015,12,14,31.6
IDCJAC0016,86338,2015,12,15,30.3
IDCJAC0016,86338,2015,12,16,32.5
IDCJAC0016,86338,2015,12,17,33.1
IDCJAC0016,86338,2015,12,18,31.2
IDCJAC0016,86338,2015,12,19,20.5
IDCJAC0016,86338,2015,12,20,10.4
IDCJAC0016,86338,2015,12,21,25.4
IDCJAC0016,86338,2015,12,22,32.9
IDCJAC0016,86338,2015,12,23,32.4
IDCJAC0016,86338,2015,12,24,32.8
IDCJAC0016,86338,2015,12,25,33.3
IDCJAC0016,86338,2015,12,26,19.2
IDCJAC0016,86338,2015,12,27,27.6
IDCJAC0016,86338,2015,12,28,33.2
IDCJAC0016,86338,2015,12,29,33
IDCJAC0016,86338,2015,12,30,32.8
IDCJAC0016,86338,2015,12,31,29.6
IDCJAC0016,86338,2016,1,1,22
IDCJAC0016,86338,2016,1,2,25.1
IDCJAC0016,86338,2016,1,3,25.7
IDCJAC0016,86338,2016,1,4,15.3
IDCJAC0016,86338,2016,1,5,25.8
IDCJAC0016,86338,2016,1,6,18.1
IDCJAC0016,86338,2016,1,7,30.4
IDCJAC0016,86338,2016,1,8,25.4
IDCJAC0016,86338,2016,1,9,21.3
IDCJAC0016,86338,2016,1,10,31.3
IDCJAC0016,86338,2016,1,11,15.8
IDCJAC0016,86338,2016,1,12,29.1
IDCJAC0016,86338,2016,1,13,25
IDCJAC0016,86338,2016,1,14,3.9
IDCJAC0016,86338,2016,1,15,19.7
IDCJAC0016,86338,2016,1,16,32.6
IDCJAC0016,86338,2016,1,17,31.5
IDCJAC0016,86338,2016,1,18,30.4
IDCJAC0016,86338,2016,1,19,27.2
IDCJAC0016,86338,2016,1,20,18.6
IDCJAC0016,86338,2016,1,21,14.9
IDCJAC0016,86338,2016,1,22,6.5
IDCJAC0016,86338,2016,1,23,23.2
IDCJAC0016,86338,2016,1,24,23.4
IDCJAC0016,86338,2016,1,25,25.7
IDCJAC0016,86338,2016,1,26,28.7
IDCJAC0016,86338,2016,1,27,22.2
IDCJAC0016,86338,2016,1,28,19
IDCJAC0016,86338,2016,1,29,14.3
IDCJAC0016,86338,2016,1,30,24
IDCJAC0016,86338,2016,1,31,26.3
IDCJAC0016,86338,2016,2,1,29.4
IDCJAC0016,86338,2016,2,2,25.5
IDCJAC0016,86338,2016,2,3,11
IDCJAC0016,86338,2016,2,4,21.7
IDCJAC0016,86338,2016,2,5,29
IDCJAC0016,86338,2016,2,6,28.8
IDCJAC0016,86338,2016,2,7,28.5
IDCJAC0016,86338,2016,2,8,23.3
IDCJAC0016,86338,2016,2,9,27.7
IDCJAC0016,86338,2016,2,10,25.3
IDCJAC0016,86338,2016,2,11,27.6
IDCJAC0016,86338,2016,2,12,27.9
IDCJAC0016,86338,2016,2,13,23.4
IDCJAC0016,86338,2016,2,14,22.9
IDCJAC0016,86338,2016,2,15,25.4
IDCJAC0016,86338,2016,2,16,14.5
IDCJAC0016,86338,2016,2,17,16.2
IDCJAC0016,86338,2016,2,18,20.6
IDCJAC0016,86338,2016,2,19,11.2
IDCJAC0016,86338,2016,2,20,23.8
IDCJAC0016,86338,2016,2,21,26.5
IDCJAC0016,86338,2016,2,22,8.4
IDCJAC0016,86338,2016,2,23,19.4
IDCJAC0016,86338,2016,2,24,15.8
IDCJAC0016,86338,2016,2,25,13.8
IDCJAC0016,86338,2016,2,26,19.3
IDCJAC0016,86338,2016,2,27,17.7
IDCJAC0016,86338,2016,2,28,21.5
IDCJAC0016,86338,2016,2,29,18.2
IDCJAC0016,86338,2016,3,1,23.4
IDCJAC0016,86338,2016,3,2,22.6
IDCJAC0016,86338,2016,3,3,21.8
IDCJAC0016,86338,2016,3,4,21.2
IDCJAC0016,86338,2016,3,5,11.4
IDCJAC0016,86338,2016,3,6,21.3
IDCJAC0016,86338,2016,3,7,7.9
IDCJAC0016,86338,2016,3,8,20.8
IDCJAC0016,86338,2016,3,9,10.8
IDCJAC0016,86338,2016,3,10,3.9
IDCJAC0016,86338,2016,3,11,19.6
IDCJAC0016,86338,2016,3,12,7
IDCJAC0016,86338,2016,3,13,13.8
IDCJAC0016,86338,2016,3,14,10.6
IDCJAC0016,86338,2016,3,15,20.7
IDCJAC0016,86338,2016,3,16,18.9
IDCJAC0016,86338,2016,3,17,19.6
IDCJAC0016,86338,2016,3,18,6.7
IDCJAC0016,86338,2016,3,19,10.7
IDCJAC0016,86338,2016,3,20,19
IDCJAC0016,86338,2016,3,21,19.7
IDCJAC0016,86338,2016,3,22,21.1
IDCJAC0016,86338,2016,3,23,12.7
IDCJAC0016,86338,2016,3,24,10.4
IDCJAC0016,86338,2016,3,25,14.4
IDCJAC0016,86338,2016,3,26,8.2
IDCJAC0016,86338,2016,3,27,14
IDCJAC0016,86338,2016,3,28,13
IDCJAC0016,86338,2016,3,29,5.7
IDCJAC0016,86338,2016,3,30,8.5
IDCJAC0016,86338,2016,3,31,17.1
IDCJAC0016,86338,2016,4,1,16.7
IDCJAC0016,86338,2016,4,2,8.3
IDCJAC0016,86338,2016,4,3,15.4
IDCJAC0016,86338,2016,4,4,18.4
IDCJAC0016,86338,2016,4,5,17.1
IDCJAC0016,86338,2016,4,6,3.9
IDCJAC0016,86338,2016,4,7,13.1
IDCJAC0016,86338,2016,4,8,9.6
IDCJAC0016,86338,2016,4,9,13
IDCJAC0016,86338,2016,4,10,9.6
IDCJAC0016,86338,2016,4,11,14.1
IDCJAC0016,86338,2016,4,12,13.5
IDCJAC0016,86338,2016,4,13,12.6
IDCJAC0016,86338,2016,4,14,12.7
IDCJAC0016,86338,2016,4,15,15.9
IDCJAC0016,86338,2016,4,16,8.3
IDCJAC0016,86338,2016,4,17,14.7
IDCJAC0016,86338,2016,4,18,15
IDCJAC0016,86338,2016,4,19,14.5
IDCJAC0016,86338,2016,4,20,14
IDCJAC0016,86338,2016,4,21,5.6
IDCJAC0016,86338,2016,4,22,7.9
IDCJAC0016,86338,2016,4,23,8.5
IDCJAC0016,86338,2016,4,24,14.8
IDCJAC0016,86338,2016,4,25,14.8
IDCJAC0016,86338,2016,4,26,14.6
IDCJAC0016,86338,2016,4,27,13.5
IDCJAC0016,86338,2016,4,28,5.3
IDCJAC0016,86338,2016,4,29,3.7
IDCJAC0016,86338,2016,4,30,12.7
IDCJAC0016,86338,2016,5,1,9
IDCJAC0016,86338,2016,5,2,12.3
IDCJAC0016,86338,2016,5,3,8.8
IDCJAC0016,86338,2016,5,4,11.8
IDCJAC0016,86338,2016,5,5,12.3
IDCJAC0016,86338,2016,5,6,13.2
IDCJAC0016,86338,2016,5,7,12.6
IDCJAC0016,86338,2016,5,8,3.5
IDCJAC0016,86338,2016,5,9,6.7
IDCJAC0016,86338,2016,5,10,7.6
IDCJAC0016,86338,2016,5,11,6.3
IDCJAC0016,86338,2016,5,12,6.1
IDCJAC0016,86338,2016,5,13,9.9
IDCJAC0016,86338,2016,5,14,12.6
IDCJAC0016,86338,2016,5,15,6.7
IDCJAC0016,86338,2016,5,16,8.9
IDCJAC0016,86338,2016,5,17,5.4
IDCJAC0016,86338,2016,5,18,7.2
IDCJAC0016,86338,2016,5,19,2.2
IDCJAC0016,86338,2016,5,20,8.3
IDCJAC0016,86338,2016,5,21,8.9
IDCJAC0016,86338,2016,5,22,8.5
IDCJAC0016,86338,2016,5,23,7.1
IDCJAC0016,86338,2016,5,24,7.3
IDCJAC0016,86338,2016,5,25,4.9
IDCJAC0016,86338,2016,5,26,3.1
IDCJAC0016,86338,2016,5,27,8
IDCJAC0016,86338,2016,5,28,6.2
IDCJAC0016,86338,2016,5,29,6.5
IDCJAC0016,86338,2016,5,30,9.5
IDCJAC0016,86338,2016,5,31,9.5
IDCJAC0016,86338,2016,6,1,8.2
IDCJAC0016,86338,2016,6,2,9.2
IDCJAC0016,86338,2016,6,3,8.5
IDCJAC0016,86338,2016,6,4,3.7
IDCJAC0016,86338,2016,6,5,3.3
IDCJAC0016,86338,2016,6,6,7.1
IDCJAC0016,86338,2016,6,7,4.7
IDCJAC0016,86338,2016,6,8,4.7
IDCJAC0016,86338,2016,6,9,6
IDCJAC0016,86338,2016,6,10,6.6
IDCJAC0016,86338,2016,6,11,6.5
IDCJAC0016,86338,2016,6,12,7.3
IDCJAC0016,86338,2016,6,13,9
IDCJAC0016,86338,2016,6,14,8.3
IDCJAC0016,86338,2016,6,15,9.2
IDCJAC0016,86338,2016,6,16,5.1
IDCJAC0016,86338,2016,6,17,3.5
IDCJAC0016,86338,2016,6,18,5.3
IDCJAC0016,86338,2016,6,19,7.2
IDCJAC0016,86338,2016,6,20,3.4
IDCJAC0016,86338,2016,6,21,7
IDCJAC0016,86338,2016,6,22,6.6
IDCJAC0016,86338,2016,6,23,7.2
IDCJAC0016,86338,2016,6,24,5.8
IDCJAC0016,86338,2016,6,25,8.8
IDCJAC0016,86338,2016,6,26,7.7
IDCJAC0016,86338,2016,6,27,4.7
IDCJAC0016,86338,2016,6,28,7.8
IDCJAC0016,86338,2016,6,29,8.9
IDCJAC0016,86338,2016,6,30,5.6
IDCJAC0016,86338,2016,7,1,7.1
IDCJAC0016,86338,2016,7,2,6.7
IDCJAC0016,86338,2016,7,3,7.8
IDCJAC0016,86338,2016,7,4,3.6
IDCJAC0016,86338,2016,7,5,1.8
IDCJAC0016,86338,2016,7,6,4.6
IDCJAC0016,86338,2016,7,7,4.1
IDCJAC0016,86338,2016,7,8,7.4
IDCJAC0016,86338,2016,7,9,9.5
IDCJAC0016,86338,2016,7,10,3.6
IDCJAC0016,86338,2016,7,11,7.6
IDCJAC0016,86338,2016,7,12,8.1
IDCJAC0016,86338,2016,7,13,9
IDCJAC0016,86338,2016,7,14,7.8
IDCJAC0016,86338,2016,7,15,7.2
IDCJAC0016,86338,2016,7,16,10.2
IDCJAC0016,86338,2016,7,17,10.3
IDCJAC0016,86338,2016,7,18,8.8
IDCJAC0016,86338,2016,7,19,5.7
IDCJAC0016,86338,2016,7,20,9.2
IDCJAC0016,86338,2016,7,21,7.4
IDCJAC0016,86338,2016,7,22,5.1
IDCJAC0016,86338,2016,7,23,9
IDCJAC0016,86338,2016,7,24,10.3
IDCJAC0016,86338,2016,7,25,7.5
IDCJAC0016,86338,2016,7,26,7.2
IDCJAC0016,86338,2016,7,27,6.9
IDCJAC0016,86338,2016,7,28,6.3
IDCJAC0016,86338,2016,7,29,5
IDCJAC0016,86338,2016,7,30,8.5
IDCJAC0016,86338,2016,7,31,11.3
IDCJAC0016,86338,2016,8,1,5.2
IDCJAC0016,86338,2016,8,2,11.2
IDCJAC0016,86338,2016,8,3,8.4
IDCJAC0016,86338,2016,8,4,11.1
IDCJAC0016,86338,2016,8,5,8.7
IDCJAC0016,86338,2016,8,6,7
IDCJAC0016,86338,2016,8,7,10.4
IDCJAC0016,86338,2016,8,8,8
IDCJAC0016,86338,2016,8,9,7.8
IDCJAC0016,86338,2016,8,10,11.3
IDCJAC0016,86338,2016,8,11,10.3
IDCJAC0016,86338,2016,8,12,11.7
IDCJAC0016,86338,2016,8,13,9.5
IDCJAC0016,86338,2016,8,14,11.6
IDCJAC0016,86338,2016,8,15,13.4
IDCJAC0016,86338,2016,8,16,13.5
IDCJAC0016,86338,2016,8,17,9.6
IDCJAC0016,86338,2016,8,18,13.1
IDCJAC0016,86338,2016,8,19,2.7
IDCJAC0016,86338,2016,8,20,9.7
IDCJAC0016,86338,2016,8,21,7
IDCJAC0016,86338,2016,8,22,8.7
IDCJAC0016,86338,2016,8,23,14.2
IDCJAC0016,86338,2016,8,24,14
IDCJAC0016,86338,2016,8,25,13.5
IDCJAC0016,86338,2016,8,26,8.8
IDCJAC0016,86338,2016,8,27,11.7
IDCJAC0016,86338,2016,8,28,12.2
IDCJAC0016,86338,2016,8,29,14.2
IDCJAC0016,86338,2016,8,30,5.2
IDCJAC0016,86338,2016,8,31,10.1
IDCJAC0016,86338,2016,9,1,8.8
IDCJAC0016,86338,2016,9,2,9.6
IDCJAC0016,86338,2016,9,3,12.9
IDCJAC0016,86338,2016,9,4,10
IDCJAC0016,86338,2016,9,5,11.7
IDCJAC0016,86338,2016,9,6,15.8
IDCJAC0016,86338,2016,9,7,16.7
IDCJAC0016,86338,2016,9,8,16
IDCJAC0016,86338,2016,9,9,5.9
IDCJAC0016,86338,2016,9,10,7.9
IDCJAC0016,86338,2016,9,11,11.8
IDCJAC0016,86338,2016,9,12,7
IDCJAC0016,86338,2016,9,13,2.8
IDCJAC0016,86338,2016,9,14,13.2
IDCJAC0016,86338,2016,9,15,6.9
IDCJAC0016,86338,2016,9,16,12.5
IDCJAC0016,86338,2016,9,17,18.8
IDCJAC0016,86338,2016,9,18,5.5
IDCJAC0016,86338,2016,9,19,16.2
IDCJAC0016,86338,2016,9,20,18.5
IDCJAC0016,86338,2016,9,21,8.8
IDCJAC0016,86338,2016,9,22,9.9
IDCJAC0016,86338,2016,9,23,16.5
IDCJAC0016,86338,2016,9,24,18.4
