REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,"1999/08/04 23:00",5240.16,20.04,TRADE
VIC1,"1999/08/04 23:30",5652.60167,29.2,TRADE
VIC1,"1999/08/05 00:00",5536.28833,24.19,TRADE
VIC1,"1999/08/05 00:30",5485.91833,23.12,TRADE
VIC1,"1999/08/05 01:00",5335.30333,19.48,TRADE
VIC1,"1999/08/05 01:30",5606.77167,25.56,TRADE
VIC1,"1999/08/05 02:00",5524.31,23.19,TRADE
VIC1,"1999/08/05 02:30",5309.08667,22.16,TRADE
VIC1,"1999/08/05 03:00",5137.91167,23.81,TRADE
VIC1,"1999/08/05 03:30",4962.14167,27.44,TRADE
VIC1,"1999/08/05 04:00",4800.76,14.68,TRADE
VIC1,"1999/08/05 04:30",4708.025,15.86,TRADE
VIC1,"1999/08/05 05:00",4677.85333,14.06,TRADE
VIC1,"1999/08/05 05:30",4728.96333,22.73,TRADE
VIC1,"1999/08/05 06:00",4879.115,22.51,TRADE
VIC1,"1999/08/05 06:30",5184.005,21.38,TRADE
VIC1,"1999/08/05 07:00",5579.41333,29.71,TRADE
VIC1,"1999/08/05 07:30",5739.115,24.86,TRADE
VIC1,"1999/08/05 08:00",6116.15667,24.6,TRADE
VIC1,"1999/08/05 08:30",6206.62,26.67,TRADE
VIC1,"1999/08/05 09:00",6199.33167,26.67,TRADE
VIC1,"1999/08/05 09:30",6205.96333,30.01,TRADE
VIC1,"1999/08/05 10:00",6176.32833,24.9,TRADE
VIC1,"1999/08/05 10:30",6103.18833,26.11,TRADE
VIC1,"1999/08/05 11:00",6056.57333,29.05,TRADE
VIC1,"1999/08/05 11:30",6018.48333,25.76,TRADE
VIC1,"1999/08/05 12:00",5992.43667,25.79,TRADE
VIC1,"1999/08/05 12:30",5968.94333,27.3,TRADE
VIC1,"1999/08/05 13:00",5932.19667,25.56,TRADE
VIC1,"1999/08/05 13:30",6054.43167,27.98,TRADE
VIC1,"1999/08/05 14:00",6005.06833,23.6,TRADE
VIC1,"1999/08/05 14:30",5966.08667,21.14,TRADE
VIC1,"1999/08/05 15:00",5894.935,20.47,TRADE
VIC1,"1999/08/05 15:30",5894.605,20.45,TRADE
VIC1,"1999/08/05 16:00",5838.99167,20.37,TRADE
VIC1,"1999/08/05 16:30",5846.17667,20.37,TRADE
VIC1,"1999/08/05 17:00",5904.58833,21.51,TRADE
VIC1,"1999/08/05 17:30",6071.585,23.9,TRADE
VIC1,"1999/08/05 18:00",6385.38833,31.74,TRADE
VIC1,"1999/08/05 18:30",6437.25667,34.22,TRADE
VIC1,"1999/08/05 19:00",6349.46667,32.6,TRADE
VIC1,"1999/08/05 19:30",6185.545,29.64,TRADE
VIC1,"1999/08/05 20:00",6101.105,28.99,TRADE
VIC1,"1999/08/05 20:30",5965.27167,30.9,TRADE
VIC1,"1999/08/05 21:00",5820.33,29.33,TRADE
VIC1,"1999/08/05 21:30",5649.45667,23.25,TRADE
VIC1,"1999/08/05 22:00",5499.135,22.27,TRADE
VIC1,"1999/08/05 22:30",5421.535,38.63,TRADE
VIC1,"1999/08/05 23:00",5249.92833,28.11,TRADE
VIC1,"1999/08/05 23:30",5654.005,33.03,TRADE
VIC1,"1999/08/06 00:00",5618.735,32.2,TRADE
VIC1,"1999/08/06 00:30",5454.11167,28.25,TRADE
VIC1,"1999/08/06 01:00",5351.03333,28.15,TRADE
VIC1,"1999/08/06 01:30",5615.54333,32.17,TRADE
VIC1,"1999/08/06 02:00",5479.78667,28.6,TRADE
VIC1,"1999/08/06 02:30",5295.315,26.82,TRADE
VIC1,"1999/08/06 03:00",5087.665,30.72,TRADE
VIC1,"1999/08/06 03:30",4937.62333,30.63,TRADE
VIC1,"1999/08/06 04:00",4767.11667,23.3,TRADE
VIC1,"1999/08/06 04:30",4673.04167,20.24,TRADE
VIC1,"1999/08/06 05:00",4625.995,18.32,TRADE
VIC1,"1999/08/06 05:30",4697.29333,29.01,TRADE
VIC1,"1999/08/06 06:00",4762.89667,25.5,TRADE
VIC1,"1999/08/06 06:30",5128.67667,29.68,TRADE
VIC1,"1999/08/06 07:00",5513.80333,50.24,TRADE
VIC1,"1999/08/06 07:30",5647.70833,27.92,TRADE
VIC1,"1999/08/06 08:00",5898.065,28.76,TRADE
VIC1,"1999/08/06 08:30",6070.2,33.62,TRADE
VIC1,"1999/08/06 09:00",6044.07833,32.62,TRADE
VIC1,"1999/08/06 09:30",6049.2,36.01,TRADE
VIC1,"1999/08/06 10:00",6032.63833,34.77,TRADE
VIC1,"1999/08/06 10:30",5994.22333,33.11,TRADE
VIC1,"1999/08/06 11:00",5970.82667,33.26,TRADE
VIC1,"1999/08/06 11:30",5862.805,32.75,TRADE
VIC1,"1999/08/06 12:00",5847.15333,35.96,TRADE
VIC1,"1999/08/06 12:30",5750.25167,34.02,TRADE
VIC1,"1999/08/06 13:00",5684.74833,32.06,TRADE
VIC1,"1999/08/06 13:30",5758.72167,32.75,TRADE
VIC1,"1999/08/06 14:00",5674.93833,32.03,TRADE
VIC1,"1999/08/06 14:30",5612.19167,25.25,TRADE
VIC1,"1999/08/06 15:00",5502.28333,23.71,TRADE
VIC1,"1999/08/06 15:30",5475.18,26.37,TRADE
VIC1,"1999/08/06 16:00",5417.19,26.42,TRADE
VIC1,"1999/08/06 16:30",5413.45167,25.55,TRADE
VIC1,"1999/08/06 17:00",5480.255,25.69,TRADE
VIC1,"1999/08/06 17:30",5568.03667,27.03,TRADE
VIC1,"1999/08/06 18:00",5865.88667,33.67,TRADE
VIC1,"1999/08/06 18:30",6061.795,34.52,TRADE
VIC1,"1999/08/06 19:00",6015.015,32.64,TRADE
VIC1,"1999/08/06 19:30",5853.635,26.64,TRADE
VIC1,"1999/08/06 20:00",5753.58667,24.64,TRADE
VIC1,"1999/08/06 20:30",5652.82,26.09,TRADE
VIC1,"1999/08/06 21:00",5548.335,22.72,TRADE
VIC1,"1999/08/06 21:30",5444.795,23.79,TRADE
VIC1,"1999/08/06 22:00",5316.28667,23.54,TRADE
VIC1,"1999/08/06 22:30",5271.33167,33.62,TRADE
VIC1,"1999/08/06 23:00",5194.60833,30.38,TRADE
VIC1,"1999/08/06 23:30",5651.13,36.14,TRADE
VIC1,"1999/08/07 00:00",5533.53,32.64,TRADE
VIC1,"1999/08/07 00:30",5455.25667,32.13,TRADE
VIC1,"1999/08/07 01:00",5324.11333,30.4,TRADE
VIC1,"1999/08/07 01:30",5545.47167,30.58,TRADE
VIC1,"1999/08/07 02:00",5451.13,28.52,TRADE
VIC1,"1999/08/07 02:30",5268.125,24.29,TRADE
VIC1,"1999/08/07 03:00",5062.84333,23.65,TRADE
VIC1,"1999/08/07 03:30",4829.21833,21.24,TRADE
VIC1,"1999/08/07 04:00",4694.06,18.35,TRADE
VIC1,"1999/08/07 04:30",4564.75167,15.75,TRADE
VIC1,"1999/08/07 05:00",4492.74667,14.12,TRADE
VIC1,"1999/08/07 05:30",4458.60333,14.39,TRADE
VIC1,"1999/08/07 06:00",4504.07667,16.51,TRADE
VIC1,"1999/08/07 06:30",4605.04333,23.54,TRADE
VIC1,"1999/08/07 07:00",4723.55333,26.27,TRADE
VIC1,"1999/08/07 07:30",4712.91833,27.9,TRADE
VIC1,"1999/08/07 08:00",4843.47333,28.35,TRADE
VIC1,"1999/08/07 08:30",5048.63667,30.38,TRADE
VIC1,"1999/08/07 09:00",5194.075,32.42,TRADE
VIC1,"1999/08/07 09:30",5283.17667,38.71,TRADE
VIC1,"1999/08/07 10:00",5301.47333,39.86,TRADE
VIC1,"1999/08/07 10:30",5275.495,39.83,TRADE
VIC1,"1999/08/07 11:00",5237.475,32.73,TRADE
VIC1,"1999/08/07 11:30",5159.38,31.04,TRADE
VIC1,"1999/08/07 12:00",5140.51667,30.27,TRADE
VIC1,"1999/08/07 12:30",5087.83333,28.86,TRADE
VIC1,"1999/08/07 13:00",5038.69667,27.02,TRADE
VIC1,"1999/08/07 13:30",5090.25333,28.66,TRADE
VIC1,"1999/08/07 14:00",5004.65,27.97,TRADE
VIC1,"1999/08/07 14:30",4953.03167,26.1,TRADE
VIC1,"1999/08/07 15:00",4900.31667,25.68,TRADE
VIC1,"1999/08/07 15:30",4821.5,26.42,TRADE
VIC1,"1999/08/07 16:00",4841.21,27.2,TRADE
VIC1,"1999/08/07 16:30",4833.04667,27.77,TRADE
VIC1,"1999/08/07 17:00",4927.025,29.18,TRADE
VIC1,"1999/08/07 17:30",5154.955,35.36,TRADE
VIC1,"1999/08/07 18:00",5500.97,45.14,TRADE
VIC1,"1999/08/07 18:30",5650.20667,46.18,TRADE
VIC1,"1999/08/07 19:00",5616.00167,40.62,TRADE
VIC1,"1999/08/07 19:30",5430.255,33.57,TRADE
VIC1,"1999/08/07 20:00",5296.76667,32.47,TRADE
VIC1,"1999/08/07 20:30",5194.65167,32.74,TRADE
VIC1,"1999/08/07 21:00",5146.10167,31.8,TRADE
VIC1,"1999/08/07 21:30",5040.42333,31.06,TRADE
VIC1,"1999/08/07 22:00",4947.77333,28.94,TRADE
VIC1,"1999/08/07 22:30",4923.56333,27.84,TRADE
VIC1,"1999/08/07 23:00",4906.46167,26,TRADE
VIC1,"1999/08/07 23:30",5287.24167,29.91,TRADE
VIC1,"1999/08/08 00:00",5268.29333,28.72,TRADE
VIC1,"1999/08/08 00:30",5204.87667,27.77,TRADE
VIC1,"1999/08/08 01:00",5054.765,22.71,TRADE
VIC1,"1999/08/08 01:30",5293.74333,27.44,TRADE
VIC1,"1999/08/08 02:00",5128.74333,22.52,TRADE
VIC1,"1999/08/08 02:30",4875.695,16.51,TRADE
VIC1,"1999/08/08 03:00",4711.585,17.31,TRADE
VIC1,"1999/08/08 03:30",4532.72667,16.34,TRADE
VIC1,"1999/08/08 04:00",4393.02,12.76,TRADE
VIC1,"1999/08/08 04:30",4257.53333,10.57,TRADE
VIC1,"1999/08/08 05:00",4161.33333,9.06,TRADE
VIC1,"1999/08/08 05:30",4093.17167,8.88,TRADE
VIC1,"1999/08/08 06:00",4065.245,10.6,TRADE
VIC1,"1999/08/08 06:30",4068.14833,12.7,TRADE
VIC1,"1999/08/08 07:00",4115.50167,12.96,TRADE
VIC1,"1999/08/08 07:30",4069.33333,16.53,TRADE
VIC1,"1999/08/08 08:00",4249.695,19.67,TRADE
VIC1,"1999/08/08 08:30",4402.56167,21.59,TRADE
VIC1,"1999/08/08 09:00",4599.20167,26.24,TRADE
VIC1,"1999/08/08 09:30",4759.98,27.56,TRADE
VIC1,"1999/08/08 10:00",4836.40667,27.62,TRADE
VIC1,"1999/08/08 10:30",4954.17,27.82,TRADE
VIC1,"1999/08/08 11:00",4996.20333,27.87,TRADE
VIC1,"1999/08/08 11:30",5064.43333,29.42,TRADE
VIC1,"1999/08/08 12:00",5067.57833,29.73,TRADE
VIC1,"1999/08/08 12:30",5097.25333,29.65,TRADE
VIC1,"1999/08/08 13:00",4990.275,28.49,TRADE
VIC1,"1999/08/08 13:30",5077.90333,29.76,TRADE
VIC1,"1999/08/08 14:00",4973.15333,27.81,TRADE
VIC1,"1999/08/08 14:30",4918.76833,26.9,TRADE
VIC1,"1999/08/08 15:00",4840.81833,25.44,TRADE
VIC1,"1999/08/08 15:30",4774.255,25.34,TRADE
VIC1,"1999/08/08 16:00",4744.32833,26.67,TRADE
VIC1,"1999/08/08 16:30",4794.40667,28.59,TRADE
VIC1,"1999/08/08 17:00",4911.03833,28.99,TRADE
VIC1,"1999/08/08 17:30",5244.29,31.06,TRADE
VIC1,"1999/08/08 18:00",5595.29833,35.26,TRADE
VIC1,"1999/08/08 18:30",5686.69167,40.69,TRADE
VIC1,"1999/08/08 19:00",5653.26667,38.47,TRADE
VIC1,"1999/08/08 19:30",5526.22333,31.95,TRADE
VIC1,"1999/08/08 20:00",5452.895,30.7,TRADE
VIC1,"1999/08/08 20:30",5354.27833,32.01,TRADE
VIC1,"1999/08/08 21:00",5292.50667,32.53,TRADE
VIC1,"1999/08/08 21:30",5140.065,28.92,TRADE
VIC1,"1999/08/08 22:00",5029.82,26.62,TRADE
VIC1,"1999/08/08 22:30",4956.52667,24.38,TRADE
VIC1,"1999/08/08 23:00",4872.27,21.6,TRADE
VIC1,"1999/08/08 23:30",5177.96667,25.5,TRADE
VIC1,"1999/08/09 00:00",5161.945,20.17,TRADE
VIC1,"1999/08/09 00:30",5146.01333,18.08,TRADE
VIC1,"1999/08/09 01:00",5034.80333,14.55,TRADE
VIC1,"1999/08/09 01:30",5341.20167,20.61,TRADE
VIC1,"1999/08/09 02:00",5206.93,15.14,TRADE
VIC1,"1999/08/09 02:30",5050.17167,13.68,TRADE
VIC1,"1999/08/09 03:00",4886.09167,12.88,TRADE
VIC1,"1999/08/09 03:30",4702.25167,11.84,TRADE
VIC1,"1999/08/09 04:00",4541.95,8.49,TRADE
VIC1,"1999/08/09 04:30",4513.23667,7.22,TRADE
VIC1,"1999/08/09 05:00",4437.51,9.03,TRADE
VIC1,"1999/08/09 05:30",4486.86167,11.98,TRADE
VIC1,"1999/08/09 06:00",4603.24667,12.78,TRADE
VIC1,"1999/08/09 06:30",5032.12667,19.23,TRADE
VIC1,"1999/08/09 07:00",5425.45,28.35,TRADE
VIC1,"1999/08/09 07:30",5646.53667,23.32,TRADE
VIC1,"1999/08/09 08:00",5978.785,27.21,TRADE
VIC1,"1999/08/09 08:30",6158.75167,20.47,TRADE
VIC1,"1999/08/09 09:00",6173.42667,21.14,TRADE
VIC1,"1999/08/09 09:30",6225.78167,25.15,TRADE
VIC1,"1999/08/09 10:00",6200.74,23.98,TRADE
VIC1,"1999/08/09 10:30",6154.645,21.37,TRADE
VIC1,"1999/08/09 11:00",6106.09333,21.02,TRADE
VIC1,"1999/08/09 11:30",6065.87667,20.83,TRADE
VIC1,"1999/08/09 12:00",6034.00333,20.67,TRADE
VIC1,"1999/08/09 12:30",6002.58,20.98,TRADE
VIC1,"1999/08/09 13:00",5999.57833,20.63,TRADE
VIC1,"1999/08/09 13:30",6081.65167,20.93,TRADE
VIC1,"1999/08/09 14:00",6066.47333,20.75,TRADE
VIC1,"1999/08/09 14:30",6020.25333,20.57,TRADE
VIC1,"1999/08/09 15:00",5879.95333,20.23,TRADE
VIC1,"1999/08/09 15:30",5968.44333,20.15,TRADE
VIC1,"1999/08/09 16:00",5931.24833,20.05,TRADE
VIC1,"1999/08/09 16:30",5957.63833,20.25,TRADE
VIC1,"1999/08/09 17:00",6001.83667,20.26,TRADE
VIC1,"1999/08/09 17:30",6164.58167,22.91,TRADE
VIC1,"1999/08/09 18:00",6404.02667,30.08,TRADE
VIC1,"1999/08/09 18:30",6503.00833,30.23,TRADE
VIC1,"1999/08/09 19:00",6329.70833,23.89,TRADE
VIC1,"1999/08/09 19:30",6097.585,20.72,TRADE
VIC1,"1999/08/09 20:00",5965.35333,20.69,TRADE
VIC1,"1999/08/09 20:30",5858.295,20.41,TRADE
VIC1,"1999/08/09 21:00",5793.58333,20.23,TRADE
VIC1,"1999/08/09 21:30",5601.31667,19.79,TRADE
VIC1,"1999/08/09 22:00",5497.53333,19.29,TRADE
VIC1,"1999/08/09 22:30",5349.87167,26.12,TRADE
VIC1,"1999/08/09 23:00",5211.21167,18,TRADE
VIC1,"1999/08/09 23:30",5605.72667,29.35,TRADE
VIC1,"1999/08/10 00:00",5539.405,23.26,TRADE
VIC1,"1999/08/10 00:30",5454.94167,21.21,TRADE
VIC1,"1999/08/10 01:00",5299.04,17.36,TRADE
VIC1,"1999/08/10 01:30",5611.705,25.12,TRADE
VIC1,"1999/08/10 02:00",5470.625,15.26,TRADE
VIC1,"1999/08/10 02:30",5255.12167,14.78,TRADE
VIC1,"1999/08/10 03:00",5085.97167,15.05,TRADE
VIC1,"1999/08/10 03:30",4915.12833,14.16,TRADE
