REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,"1999/09/03 07:00",5090.57,26.72,TRADE
VIC1,"1999/09/03 07:30",5201.54333,18.77,TRADE
VIC1,"1999/09/03 08:00",5426.47167,20.29,TRADE
VIC1,"1999/09/03 08:30",5510.37833,19.03,TRADE
VIC1,"1999/09/03 09:00",5539.53167,20.83,TRADE
VIC1,"1999/09/03 09:30",5531.05333,16.87,TRADE
VIC1,"1999/09/03 10:00",5547.00833,17.92,TRADE
VIC1,"1999/09/03 10:30",5602.97833,15.55,TRADE
VIC1,"1999/09/03 11:00",5638.64,15.07,TRADE
VIC1,"1999/09/03 11:30",5639.83333,15.97,TRADE
VIC1,"1999/09/03 12:00",5658.6,15.62,TRADE
VIC1,"1999/09/03 12:30",5606.81,15.03,TRADE
VIC1,"1999/09/03 13:00",5574.08667,14.95,TRADE
VIC1,"1999/09/03 13:30",5635.40167,15.03,TRADE
VIC1,"1999/09/03 14:00",5588.045,14.97,TRADE
VIC1,"1999/09/03 14:30",5523.40167,14.64,TRADE
VIC1,"1999/09/03 15:00",5509.25,14.62,TRADE
VIC1,"1999/09/03 15:30",5442.53,14.22,TRADE
VIC1,"1999/09/03 16:00",5441.79333,14.25,TRADE
VIC1,"1999/09/03 16:30",5412.62333,14.21,TRADE
VIC1,"1999/09/03 17:00",5465.34,14.31,TRADE
VIC1,"1999/09/03 17:30",5503.38167,14.48,TRADE
VIC1,"1999/09/03 18:00",5622.69,14.92,TRADE
VIC1,"1999/09/03 18:30",5674.53167,14.51,TRADE
VIC1,"1999/09/03 19:00",5681.90667,14.62,TRADE
VIC1,"1999/09/03 19:30",5485.12,14.05,TRADE
VIC1,"1999/09/03 20:00",5397.98833,14.05,TRADE
VIC1,"1999/09/03 20:30",5255.56,14.08,TRADE
VIC1,"1999/09/03 21:00",5166.28,14.04,TRADE
VIC1,"1999/09/03 21:30",4987.30167,14.03,TRADE
VIC1,"1999/09/03 22:00",4902.42333,14.03,TRADE
VIC1,"1999/09/03 22:30",4846.85333,20.83,TRADE
VIC1,"1999/09/03 23:00",4825.39333,14.57,TRADE
VIC1,"1999/09/03 23:30",5336.27,25.72,TRADE
VIC1,"1999/09/04 00:00",5315.45333,28.8,TRADE
VIC1,"1999/09/04 00:30",5112.51167,26.12,TRADE
VIC1,"1999/09/04 01:00",4942.43667,22.41,TRADE
VIC1,"1999/09/04 01:30",5163.025,24.46,TRADE
VIC1,"1999/09/04 02:00",5011.545,18.41,TRADE
VIC1,"1999/09/04 02:30",4775.76,15.2,TRADE
VIC1,"1999/09/04 03:00",4529.95167,14.04,TRADE
VIC1,"1999/09/04 03:30",4375.07333,13.66,TRADE
VIC1,"1999/09/04 04:00",4237.41167,13.13,TRADE
VIC1,"1999/09/04 04:30",4153.35667,10.45,TRADE
VIC1,"1999/09/04 05:00",4057.85167,9.31,TRADE
VIC1,"1999/09/04 05:30",4053.72,10.73,TRADE
VIC1,"1999/09/04 06:00",4070.04,10.71,TRADE
VIC1,"1999/09/04 06:30",4218.095,12.68,TRADE
VIC1,"1999/09/04 07:00",4293.625,13.16,TRADE
VIC1,"1999/09/04 07:30",4322.54167,15.25,TRADE
VIC1,"1999/09/04 08:00",4491.97,16.36,TRADE
VIC1,"1999/09/04 08:30",4677.00333,18.72,TRADE
VIC1,"1999/09/04 09:00",4721.81833,19.58,TRADE
VIC1,"1999/09/04 09:30",4869.36333,24.01,TRADE
VIC1,"1999/09/04 10:00",4914.38,25.95,TRADE
VIC1,"1999/09/04 10:30",4929.34167,24.95,TRADE
VIC1,"1999/09/04 11:00",4927.23833,25.95,TRADE
VIC1,"1999/09/04 11:30",4924.88,22.73,TRADE
VIC1,"1999/09/04 12:00",4918.65,21.55,TRADE
VIC1,"1999/09/04 12:30",4923.49833,21.52,TRADE
VIC1,"1999/09/04 13:00",4958.02,19.9,TRADE
VIC1,"1999/09/04 13:30",4977.89167,20.51,TRADE
VIC1,"1999/09/04 14:00",4911.235,19.02,TRADE
VIC1,"1999/09/04 14:30",4928.19833,23.08,TRADE
VIC1,"1999/09/04 15:00",4906.50833,29.27,TRADE
VIC1,"1999/09/04 15:30",4835.56,20.48,TRADE
VIC1,"1999/09/04 16:00",4880.89833,16.57,TRADE
VIC1,"1999/09/04 16:30",4929.11333,17.26,TRADE
VIC1,"1999/09/04 17:00",5041.30833,18.4,TRADE
VIC1,"1999/09/04 17:30",5163.595,18.76,TRADE
VIC1,"1999/09/04 18:00",5333.15667,24.62,TRADE
VIC1,"1999/09/04 18:30",5469.88167,30.76,TRADE
VIC1,"1999/09/04 19:00",5449.15333,29.51,TRADE
VIC1,"1999/09/04 19:30",5268.28667,23.95,TRADE
VIC1,"1999/09/04 20:00",5137.08333,20.22,TRADE
VIC1,"1999/09/04 20:30",5008.41667,16.74,TRADE
VIC1,"1999/09/04 21:00",4893.255,17.65,TRADE
VIC1,"1999/09/04 21:30",4859.39833,16.5,TRADE
VIC1,"1999/09/04 22:00",4740.05667,14.35,TRADE
VIC1,"1999/09/04 22:30",4754.44667,15.73,TRADE
VIC1,"1999/09/04 23:00",4733.78833,15.27,TRADE
VIC1,"1999/09/04 23:30",5153.41,21.97,TRADE
VIC1,"1999/09/05 00:00",5167.465,20.47,TRADE
VIC1,"1999/09/05 00:30",5046.975,16.65,TRADE
VIC1,"1999/09/05 01:00",4917.30167,14.15,TRADE
VIC1,"1999/09/05 01:30",5148.27667,15.74,TRADE
VIC1,"1999/09/05 02:00",5013.58,13.22,TRADE
VIC1,"1999/09/05 02:30",4754.79833,10.2,TRADE
VIC1,"1999/09/05 03:00",4528.12833,8.22,TRADE
VIC1,"1999/09/05 03:30",4357.69333,8.19,TRADE
VIC1,"1999/09/05 04:00",4215.95,6.99,TRADE
VIC1,"1999/09/05 04:30",4127.76333,8.22,TRADE
VIC1,"1999/09/05 05:00",4021.415,8.16,TRADE
VIC1,"1999/09/05 05:30",3964.985,8.15,TRADE
VIC1,"1999/09/05 06:00",3953.34167,8.22,TRADE
VIC1,"1999/09/05 06:30",4036.4,9.84,TRADE
VIC1,"1999/09/05 07:00",4044.65167,8.23,TRADE
VIC1,"1999/09/05 07:30",3990.155,11.47,TRADE
VIC1,"1999/09/05 08:00",4108.4,12.93,TRADE
VIC1,"1999/09/05 08:30",4258.32,15.14,TRADE
VIC1,"1999/09/05 09:00",4368.93833,15.7,TRADE
VIC1,"1999/09/05 09:30",4470.43167,18.62,TRADE
VIC1,"1999/09/05 10:00",4550.88167,19.83,TRADE
VIC1,"1999/09/05 10:30",4647.80167,24.39,TRADE
VIC1,"1999/09/05 11:00",4699.90333,23.82,TRADE
VIC1,"1999/09/05 11:30",4779.42833,26.83,TRADE
VIC1,"1999/09/05 12:00",4743.39833,26.49,TRADE
VIC1,"1999/09/05 12:30",4729.76833,25.23,TRADE
VIC1,"1999/09/05 13:00",4707.76833,22.51,TRADE
VIC1,"1999/09/05 13:30",4718.24667,23.93,TRADE
VIC1,"1999/09/05 14:00",4705.155,19.32,TRADE
VIC1,"1999/09/05 14:30",4622.34167,18.43,TRADE
VIC1,"1999/09/05 15:00",4602.35833,17.17,TRADE
VIC1,"1999/09/05 15:30",4560.76,16.09,TRADE
VIC1,"1999/09/05 16:00",4573.116,15.98,TRADE
VIC1,"1999/09/05 16:30",4569.315,14.41,TRADE
VIC1,"1999/09/05 17:00",4626.09167,15.25,TRADE
VIC1,"1999/09/05 17:30",4752.30833,15.99,TRADE
VIC1,"1999/09/05 18:00",4986.925,22.43,TRADE
VIC1,"1999/09/05 18:30",5272.485,32.06,TRADE
VIC1,"1999/09/05 19:00",5356.19333,31.31,TRADE
VIC1,"1999/09/05 19:30",5288.16,28.9,TRADE
VIC1,"1999/09/05 20:00",5192.78667,26.99,TRADE
VIC1,"1999/09/05 20:30",5160.605,28.49,TRADE
VIC1,"1999/09/05 21:00",5087.16333,28.47,TRADE
VIC1,"1999/09/05 21:30",4973.89333,26.19,TRADE
VIC1,"1999/09/05 22:00",4823.85667,19.79,TRADE
VIC1,"1999/09/05 22:30",4759.75833,16.83,TRADE
VIC1,"1999/09/05 23:00",4756.37167,16.36,TRADE
VIC1,"1999/09/05 23:30",5056.86167,22.24,TRADE
VIC1,"1999/09/06 00:00",5022.475,17.59,TRADE
VIC1,"1999/09/06 00:30",4936.92667,14.82,TRADE
VIC1,"1999/09/06 01:00",4881.84667,14.24,TRADE
VIC1,"1999/09/06 01:30",5185.64333,19.94,TRADE
VIC1,"1999/09/06 02:00",5057.96,15.26,TRADE
VIC1,"1999/09/06 02:30",4915.91833,14.26,TRADE
VIC1,"1999/09/06 03:00",4729.41833,13.9,TRADE
VIC1,"1999/09/06 03:30",4576.77167,13.69,TRADE
VIC1,"1999/09/06 04:00",4457.88333,12.01,TRADE
VIC1,"1999/09/06 04:30",4374.52167,11.73,TRADE
VIC1,"1999/09/06 05:00",4342.23,12.46,TRADE
VIC1,"1999/09/06 05:30",4418.44,13.59,TRADE
VIC1,"1999/09/06 06:00",4549.56667,13.79,TRADE
VIC1,"1999/09/06 06:30",4957.52833,21.91,TRADE
VIC1,"1999/09/06 07:00",5280.14833,22.3,TRADE
VIC1,"1999/09/06 07:30",5393.61833,17.05,TRADE
VIC1,"1999/09/06 08:00",5721.785,21.24,TRADE
VIC1,"1999/09/06 08:30",5879.70667,23.17,TRADE
VIC1,"1999/09/06 09:00",5872.55667,21.72,TRADE
VIC1,"1999/09/06 09:30",5913.43667,21.76,TRADE
VIC1,"1999/09/06 10:00",5858.12833,21.56,TRADE
VIC1,"1999/09/06 10:30",5805.95667,20.8,TRADE
VIC1,"1999/09/06 11:00",5795.915,19.02,TRADE
VIC1,"1999/09/06 11:30",5769.72833,18.63,TRADE
VIC1,"1999/09/06 12:00",5780.52167,19.36,TRADE
VIC1,"1999/09/06 12:30",5746.91333,21.05,TRADE
VIC1,"1999/09/06 13:00",5729.14667,20.61,TRADE
VIC1,"1999/09/06 13:30",5775.57833,23.67,TRADE
VIC1,"1999/09/06 14:00",5810.11833,20.09,TRADE
VIC1,"1999/09/06 14:30",5758.405,21.1,TRADE
VIC1,"1999/09/06 15:00",5692.82,18.13,TRADE
VIC1,"1999/09/06 15:30",5645.44667,18.01,TRADE
VIC1,"1999/09/06 16:00",5616.12333,17.94,TRADE
VIC1,"1999/09/06 16:30",5618.35833,18.18,TRADE
VIC1,"1999/09/06 17:00",5597.31667,17.99,TRADE
VIC1,"1999/09/06 17:30",5709.02,22.43,TRADE
VIC1,"1999/09/06 18:00",5884.96667,34.55,TRADE
VIC1,"1999/09/06 18:30",6152.225,43.59,TRADE
VIC1,"1999/09/06 19:00",6155.445,41.91,TRADE
VIC1,"1999/09/06 19:30",6045.97167,33.12,TRADE
VIC1,"1999/09/06 20:00",5853.08833,24.13,TRADE
VIC1,"1999/09/06 20:30",5764.61,18.67,TRADE
VIC1,"1999/09/06 21:00",5648.10833,21.61,TRADE
VIC1,"1999/09/06 21:30",5491.15667,17.51,TRADE
VIC1,"1999/09/06 22:00",5391.295,20.68,TRADE
VIC1,"1999/09/06 22:30",5249.6,19.92,TRADE
VIC1,"1999/09/06 23:00",5096.53833,18.06,TRADE
VIC1,"1999/09/06 23:30",5507.60833,39.26,TRADE
VIC1,"1999/09/07 00:00",5485.22333,32.81,TRADE
VIC1,"1999/09/07 00:30",5407.54667,33.34,TRADE
VIC1,"1999/09/07 01:00",5291.01,24.83,TRADE
VIC1,"1999/09/07 01:30",5556.05333,28.36,TRADE
VIC1,"1999/09/07 02:00",5474.52667,21.19,TRADE
VIC1,"1999/09/07 02:30",5265.12667,19.83,TRADE
VIC1,"1999/09/07 03:00",5090.425,19.05,TRADE
VIC1,"1999/09/07 03:30",4863.42167,13.9,TRADE
VIC1,"1999/09/07 04:00",4743.06333,13.71,TRADE
VIC1,"1999/09/07 04:30",4680.95667,13.23,TRADE
VIC1,"1999/09/07 05:00",4625.28,11.74,TRADE
VIC1,"1999/09/07 05:30",4685.945,13.44,TRADE
VIC1,"1999/09/07 06:00",4783.65333,14.66,TRADE
VIC1,"1999/09/07 06:30",5208.09667,17.76,TRADE
VIC1,"1999/09/07 07:00",5587.23833,30.78,TRADE
VIC1,"1999/09/07 07:30",5683.35833,18.46,TRADE
VIC1,"1999/09/07 08:00",5966.60167,24.97,TRADE
VIC1,"1999/09/07 08:30",6100.81333,34.36,TRADE
VIC1,"1999/09/07 09:00",6034.34667,27.15,TRADE
VIC1,"1999/09/07 09:30",6019.11667,27.13,TRADE
VIC1,"1999/09/07 10:00",5951.18667,23.74,TRADE
VIC1,"1999/09/07 10:30",5826.03333,17.44,TRADE
VIC1,"1999/09/07 11:00",5830.72833,16,TRADE
VIC1,"1999/09/07 11:30",5804.21833,16.58,TRADE
VIC1,"1999/09/07 12:00",5800.145,16.82,TRADE
VIC1,"1999/09/07 12:30",5750.425,17.43,TRADE
VIC1,"1999/09/07 13:00",5726.55167,17.21,TRADE
VIC1,"1999/09/07 13:30",5811.37833,17.82,TRADE
VIC1,"1999/09/07 14:00",5786.595,17.29,TRADE
VIC1,"1999/09/07 14:30",5761.19667,18.08,TRADE
VIC1,"1999/09/07 15:00",5708.09833,16.51,TRADE
VIC1,"1999/09/07 15:30",5597.33333,14.99,TRADE
VIC1,"1999/09/07 16:00",5591.27167,15.6,TRADE
VIC1,"1999/09/07 16:30",5548.54,15.73,TRADE
VIC1,"1999/09/07 17:00",5603.265,16.09,TRADE
VIC1,"1999/09/07 17:30",5710.06167,20.41,TRADE
VIC1,"1999/09/07 18:00",5888.52833,26.61,TRADE
VIC1,"1999/09/07 18:30",6107.77,46.23,TRADE
VIC1,"1999/09/07 19:00",6154.84667,48.64,TRADE
VIC1,"1999/09/07 19:30",5946.37167,39.34,TRADE
VIC1,"1999/09/07 20:00",5802.58333,25.55,TRADE
VIC1,"1999/09/07 20:30",5736.715,20.31,TRADE
VIC1,"1999/09/07 21:00",5620.87833,20.28,TRADE
VIC1,"1999/09/07 21:30",5496.17333,18.34,TRADE
VIC1,"1999/09/07 22:00",5360.14,16.31,TRADE
VIC1,"1999/09/07 22:30",5264.365,18.35,TRADE
VIC1,"1999/09/07 23:00",5111.84667,16.86,TRADE
VIC1,"1999/09/07 23:30",5549.41,30.7,TRADE
VIC1,"1999/09/08 00:00",5474.26333,27.09,TRADE
VIC1,"1999/09/08 00:30",5382.86,32,TRADE
VIC1,"1999/09/08 01:00",5245.86333,23.06,TRADE
VIC1,"1999/09/08 01:30",5533.59167,28.81,TRADE
VIC1,"1999/09/08 02:00",5426.665,25.9,TRADE
VIC1,"1999/09/08 02:30",5205.27333,24.21,TRADE
VIC1,"1999/09/08 03:00",5017.67667,22.07,TRADE
VIC1,"1999/09/08 03:30",4835.76667,16.77,TRADE
VIC1,"1999/09/08 04:00",4655.33167,13.54,TRADE
VIC1,"1999/09/08 04:30",4603.08,13.04,TRADE
VIC1,"1999/09/08 05:00",4564.78167,12.94,TRADE
VIC1,"1999/09/08 05:30",4605.80667,13.32,TRADE
VIC1,"1999/09/08 06:00",4772.06833,15.16,TRADE
VIC1,"1999/09/08 06:30",5210.505,27.35,TRADE
VIC1,"1999/09/08 07:00",5528.685,41.36,TRADE
VIC1,"1999/09/08 07:30",5614.03,17.01,TRADE
VIC1,"1999/09/08 08:00",5885.19833,26.38,TRADE
VIC1,"1999/09/08 08:30",5995.87833,26.28,TRADE
VIC1,"1999/09/08 09:00",5980.28333,21.41,TRADE
VIC1,"1999/09/08 09:30",5937.365,25.21,TRADE
VIC1,"1999/09/08 10:00",5900.52333,21.71,TRADE
VIC1,"1999/09/08 10:30",5792.81833,18.92,TRADE
VIC1,"1999/09/08 11:00",5483.32,15.58,TRADE
VIC1,"1999/09/08 11:30",5407.11833,14.13,TRADE
VIC1,"1999/09/08 12:00",5630.24833,15.18,TRADE
VIC1,"1999/09/08 12:30",5623.235,15.15,TRADE
VIC1,"1999/09/08 13:00",5586.295,14.46,TRADE
VIC1,"1999/09/08 13:30",5640.69167,17.51,TRADE
VIC1,"1999/09/08 14:00",5587.81333,17.89,TRADE
VIC1,"1999/09/08 14:30",5557.77167,20.03,TRADE
VIC1,"1999/09/08 15:00",5540.20333,21.98,TRADE
VIC1,"1999/09/08 15:30",5491.11,21.57,TRADE
VIC1,"1999/09/08 16:00",5505.78333,21.06,TRADE
VIC1,"1999/09/08 16:30",5495.94333,24.37,TRADE
VIC1,"1999/09/08 17:00",5545.26,24.52,TRADE
VIC1,"1999/09/08 17:30",5667.735,23.56,TRADE
VIC1,"1999/09/08 18:00",5872.00167,27.84,TRADE
VIC1,"1999/09/08 18:30",6079.03167,34.35,TRADE
VIC1,"1999/09/08 19:00",6094.47,31.59,TRADE
VIC1,"1999/09/08 19:30",5967.64833,23.03,TRADE
VIC1,"1999/09/08 20:00",5815.585,20.7,TRADE
VIC1,"1999/09/08 20:30",5698.14667,20.41,TRADE
VIC1,"1999/09/08 21:00",5630.81167,20.58,TRADE
VIC1,"1999/09/08 21:30",5497.64333,21.36,TRADE
VIC1,"1999/09/08 22:00",5375.99333,20.44,TRADE
VIC1,"1999/09/08 22:30",5263.45833,23.66,TRADE
VIC1,"1999/09/08 23:00",5139.45667,18.19,TRADE
VIC1,"1999/09/08 23:30",5560.91667,27.99,TRADE
VIC1,"1999/09/09 00:00",5515.21167,22.54,TRADE
VIC1,"1999/09/09 00:30",5378.72167,21.49,TRADE
VIC1,"1999/09/09 01:00",5232.64333,19.35,TRADE
VIC1,"1999/09/09 01:30",5512.90833,24.09,TRADE
VIC1,"1999/09/09 02:00",5351.00333,19.65,TRADE
VIC1,"1999/09/09 02:30",5146.41333,24.04,TRADE
VIC1,"1999/09/09 03:00",4948.765,19.18,TRADE
VIC1,"1999/09/09 03:30",4762.625,15.71,TRADE
VIC1,"1999/09/09 04:00",4590.66333,13.22,TRADE
VIC1,"1999/09/09 04:30",4521.83333,12.72,TRADE
VIC1,"1999/09/09 05:00",4491.54,12.59,TRADE
VIC1,"1999/09/09 05:30",4559.35167,13.1,TRADE
VIC1,"1999/09/09 06:00",4684.18,14.25,TRADE
VIC1,"1999/09/09 06:30",5117.31667,25.18,TRADE
VIC1,"1999/09/09 07:00",5411.655,24.53,TRADE
VIC1,"1999/09/09 07:30",5549.24167,17.24,TRADE
VIC1,"1999/09/09 08:00",5859.17167,30.03,TRADE
VIC1,"1999/09/09 08:30",6033.405,35.17,TRADE
VIC1,"1999/09/09 09:00",5998.63167,27.05,TRADE
VIC1,"1999/09/09 09:30",6016.54333,28.84,TRADE
VIC1,"1999/09/09 10:00",5981.16833,27.35,TRADE
VIC1,"1999/09/09 10:30",5939.69,21.19,TRADE
VIC1,"1999/09/09 11:00",5897.47167,19.8,TRADE
VIC1,"1999/09/09 11:30",5916.37,21.05,TRADE
VIC1,"1999/09/09 12:00",5874.91333,18.04,TRADE
VIC1,"1999/09/09 12:30",5834.18333,17.46,TRADE
VIC1,"1999/09/09 13:00",5770.20833,17.89,TRADE
VIC1,"1999/09/09 13:30",5849.59667,21.02,TRADE
VIC1,"1999/09/09 14:00",5851.54833,24.44,TRADE
VIC1,"1999/09/09 14:30",5867.56667,26.78,TRADE
VIC1,"1999/09/09 15:00",5869.23333,24.46,TRADE
VIC1,"1999/09/09 15:30",5761.25667,22.62,TRADE
VIC1,"1999/09/09 16:00",5732.24333,20.6,TRADE
VIC1,"1999/09/09 16:30",5776.86,25.05,TRADE
VIC1,"1999/09/09 17:00",5792.7,23.5,TRADE
VIC1,"1999/09/09 17:30",5911.16167,20.4,TRADE
VIC1,"1999/09/09 18:00",6164.92,27.51,TRADE
VIC1,"1999/09/09 18:30",6298.55167,35.52,TRADE
VIC1,"1999/09/09 19:00",6274.26667,32.89,TRADE
VIC1,"1999/09/09 19:30",6046.24,23.63,TRADE
VIC1,"1999/09/09 20:00",5891.51333,23.23,TRADE
VIC1,"1999/09/09 20:30",5825.17833,25.03,TRADE
VIC1,"1999/09/09 21:00",5688.29167,20.36,TRADE
VIC1,"1999/09/09 21:30",5512.38167,18.46,TRADE
VIC1,"1999/09/09 22:00",5418.57,18.86,TRADE
VIC1,"1999/09/09 22:30",5313.65167,27.73,TRADE
VIC1,"1999/09/09 23:00",5221.84,18.36,TRADE
VIC1,"1999/09/09 23:30",5625.46,32.2,TRADE
VIC1,"1999/09/10 00:00",5543.94667,28.65,TRADE
VIC1,"1999/09/10 00:30",5419.89833,25.45,TRADE
VIC1,"1999/09/10 01:00",5225.695,20.52,TRADE
VIC1,"1999/09/10 01:30",5438.73167,22.47,TRADE
VIC1,"1999/09/10 02:00",5303.62833,19.29,TRADE
VIC1,"1999/09/10 02:30",5136.57,21.11,TRADE
VIC1,"1999/09/10 03:00",4954.685,17.46,TRADE
VIC1,"1999/09/10 03:30",4720.94667,15.18,TRADE
