REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,"1999/01/02 00:00",3613.00667,17.28,TRADE
VIC1,"1999/01/02 00:30",3467.64167,14.54,TRADE
VIC1,"1999/01/02 01:00",3294.74,12.44,TRADE
VIC1,"1999/01/02 01:30",3516.38333,14.33,TRADE
VIC1,"1999/01/02 02:00",3427.105,12.94,TRADE
VIC1,"1999/01/02 02:30",3244.56,9.4,TRADE
VIC1,"1999/01/02 03:00",3055.175,8.2,TRADE
VIC1,"1999/01/02 03:30",2939.98,10.36,TRADE
VIC1,"1999/01/02 04:00",2839.22167,8.08,TRADE
VIC1,"1999/01/02 04:30",2822.34667,8.31,TRADE
VIC1,"1999/01/02 05:00",2796.86,8.08,TRADE
VIC1,"1999/01/02 05:30",2807.51667,9.88,TRADE
VIC1,"1999/01/02 06:00",2880.28333,9.26,TRADE
VIC1,"1999/01/02 06:30",2986.28167,12.08,TRADE
VIC1,"1999/01/02 07:00",3131.43333,13.58,TRADE
VIC1,"1999/01/02 07:30",3193.14333,14.61,TRADE
VIC1,"1999/01/02 08:00",3286.17,15.92,TRADE
VIC1,"1999/01/02 08:30",3496.78833,18.41,TRADE
VIC1,"1999/01/02 09:00",3595.25333,19.28,TRADE
VIC1,"1999/01/02 09:30",3702.43667,19.77,TRADE
VIC1,"1999/01/02 10:00",3761.81167,21.59,TRADE
VIC1,"1999/01/02 10:30",3872.915,21.95,TRADE
VIC1,"1999/01/02 11:00",3944.775,22.88,TRADE
VIC1,"1999/01/02 11:30",4029.01,26.21,TRADE
VIC1,"1999/01/02 12:00",4116.20667,26.12,TRADE
VIC1,"1999/01/02 12:30",4136.16,27.11,TRADE
VIC1,"1999/01/02 13:00",4238.44167,29.44,TRADE
VIC1,"1999/01/02 13:30",4239.96,36.89,TRADE
VIC1,"1999/01/02 14:00",4269.36167,34.35,TRADE
VIC1,"1999/01/02 14:30",4317.25333,29.17,TRADE
VIC1,"1999/01/02 15:00",4338.52833,32.8,TRADE
VIC1,"1999/01/02 15:30",4373.10333,35.72,TRADE
VIC1,"1999/01/02 16:00",4438.72833,36.75,TRADE
VIC1,"1999/01/02 16:30",4423.48167,34.28,TRADE
VIC1,"1999/01/02 17:00",4489.89167,46.29,TRADE
VIC1,"1999/01/02 17:30",4461.62667,35.29,TRADE
VIC1,"1999/01/02 18:00",4368.30167,33.94,TRADE
VIC1,"1999/01/02 18:30",4245.08167,27.37,TRADE
VIC1,"1999/01/02 19:00",4144.22333,25.82,TRADE
VIC1,"1999/01/02 19:30",4090.37333,27.6,TRADE
VIC1,"1999/01/02 20:00",4026.07167,31.62,TRADE
VIC1,"1999/01/02 20:30",4026.27167,31.74,TRADE
VIC1,"1999/01/02 21:00",4012.68667,27.71,TRADE
VIC1,"1999/01/02 21:30",3888.795,24.14,TRADE
VIC1,"1999/01/02 22:00",3782.71667,20.88,TRADE
VIC1,"1999/01/02 22:30",3709.41167,19.17,TRADE
VIC1,"1999/01/02 23:00",3619.96667,17.88,TRADE
VIC1,"1999/01/02 23:30",3966.84667,24.46,TRADE
VIC1,"1999/01/03 00:00",3855.58,18.4,TRADE
VIC1,"1999/01/03 00:30",3685.59167,19.1,TRADE
VIC1,"1999/01/03 01:00",3490.475,16.27,TRADE
VIC1,"1999/01/03 01:30",3728.31833,20.56,TRADE
VIC1,"1999/01/03 02:00",3609.575,15.81,TRADE
VIC1,"1999/01/03 02:30",3403.875,14.93,TRADE
VIC1,"1999/01/03 03:00",3219.67833,14.29,TRADE
VIC1,"1999/01/03 03:30",3112.925,13.21,TRADE
VIC1,"1999/01/03 04:00",3012.55667,11.92,TRADE
VIC1,"1999/01/03 04:30",2977.18667,12.89,TRADE
VIC1,"1999/01/03 05:00",2935.5,11.84,TRADE
VIC1,"1999/01/03 05:30",2933.27167,12.35,TRADE
VIC1,"1999/01/03 06:00",2941.17833,11.95,TRADE
VIC1,"1999/01/03 06:30",3024.88333,12.12,TRADE
VIC1,"1999/01/03 07:00",3139.115,13.82,TRADE
VIC1,"1999/01/03 07:30",3171.89333,14.7,TRADE
VIC1,"1999/01/03 08:00",3212.61667,16.07,TRADE
VIC1,"1999/01/03 08:30",3335.61333,18.27,TRADE
VIC1,"1999/01/03 09:00",3405.62167,18.66,TRADE
VIC1,"1999/01/03 09:30",3496.67333,21.37,TRADE
VIC1,"1999/01/03 10:00",3567.57167,21.66,TRADE
VIC1,"1999/01/03 10:30",3703.23833,23.04,TRADE
VIC1,"1999/01/03 11:00",3708.00833,23.41,TRADE
VIC1,"1999/01/03 11:30",3778.85667,25.34,TRADE
VIC1,"1999/01/03 12:00",3821.15333,25.78,TRADE
VIC1,"1999/01/03 12:30",3780.52,25.03,TRADE
VIC1,"1999/01/03 13:00",3825.49167,26.17,TRADE
VIC1,"1999/01/03 13:30",3811.04167,27.81,TRADE
VIC1,"1999/01/03 14:00",3823.75667,28.07,TRADE
VIC1,"1999/01/03 14:30",3820.785,29.74,TRADE
VIC1,"1999/01/03 15:00",3851.40833,30.53,TRADE
VIC1,"1999/01/03 15:30",3877.92667,30.94,TRADE
VIC1,"1999/01/03 16:00",3955.86667,32.31,TRADE
VIC1,"1999/01/03 16:30",3966.72167,29.83,TRADE
VIC1,"1999/01/03 17:00",4030.03667,30.65,TRADE
VIC1,"1999/01/03 17:30",4006.76667,28.84,TRADE
VIC1,"1999/01/03 18:00",3941.35333,28.32,TRADE
VIC1,"1999/01/03 18:30",3842.46833,25.91,TRADE
VIC1,"1999/01/03 19:00",3751.51167,25.13,TRADE
VIC1,"1999/01/03 19:30",3607.39833,23.88,TRADE
VIC1,"1999/01/03 20:00",3656.06667,24.32,TRADE
VIC1,"1999/01/03 20:30",3710.215,24.39,TRADE
VIC1,"1999/01/03 21:00",3695.83833,23.57,TRADE
VIC1,"1999/01/03 21:30",3609.31333,24.03,TRADE
VIC1,"1999/01/03 22:00",3504.86,21.25,TRADE
VIC1,"1999/01/03 22:30",3366.315,16.82,TRADE
VIC1,"1999/01/03 23:00",3296.37,15.61,TRADE
VIC1,"1999/01/03 23:30",3700.205,23.32,TRADE
VIC1,"1999/01/04 00:00",3685.90167,18.72,TRADE
VIC1,"1999/01/04 00:30",3535.97667,19.18,TRADE
VIC1,"1999/01/04 01:00",3368.57833,16.64,TRADE
VIC1,"1999/01/04 01:30",3672.825,19.52,TRADE
VIC1,"1999/01/04 02:00",3528.40833,15.41,TRADE
VIC1,"1999/01/04 02:30",3316.11667,14.27,TRADE
VIC1,"1999/01/04 03:00",3118.45,12.79,TRADE
VIC1,"1999/01/04 03:30",2976.13833,10.78,TRADE
VIC1,"1999/01/04 04:00",2935.375,10.13,TRADE
VIC1,"1999/01/04 04:30",2982.99833,13.41,TRADE
VIC1,"1999/01/04 05:00",3067.96833,13.5,TRADE
VIC1,"1999/01/04 05:30",3217.84,14.78,TRADE
VIC1,"1999/01/04 06:00",3382.96,15.92,TRADE
VIC1,"1999/01/04 06:30",3620.8,16.08,TRADE
VIC1,"1999/01/04 07:00",3890.88167,19.97,TRADE
VIC1,"1999/01/04 07:30",3833.78833,18.4,TRADE
VIC1,"1999/01/04 08:00",4023.37167,28.77,TRADE
VIC1,"1999/01/04 08:30",4125.36333,33.44,TRADE
VIC1,"1999/01/04 09:00",4174.22333,30.84,TRADE
VIC1,"1999/01/04 09:30",4234.005,31.42,TRADE
VIC1,"1999/01/04 10:00",4307.53833,32.58,TRADE
VIC1,"1999/01/04 10:30",4347.15167,32.79,TRADE
VIC1,"1999/01/04 11:00",4437,34.26,TRADE
VIC1,"1999/01/04 11:30",4520.68,41.58,TRADE
VIC1,"1999/01/04 12:00",4558.55,44.84,TRADE
VIC1,"1999/01/04 12:30",4627.82833,49.78,TRADE
VIC1,"1999/01/04 13:00",4685.24167,93.07,TRADE
VIC1,"1999/01/04 13:30",4721.05167,130.69,TRADE
VIC1,"1999/01/04 14:00",4766.76,177.16,TRADE
VIC1,"1999/01/04 14:30",4749.18667,102.8,TRADE
VIC1,"1999/01/04 15:00",4766.97,101.44,TRADE
VIC1,"1999/01/04 15:30",4856.22,72.95,TRADE
VIC1,"1999/01/04 16:00",4896.29667,62.05,TRADE
VIC1,"1999/01/04 16:30",4947.10833,61.06,TRADE
VIC1,"1999/01/04 17:00",4909.40833,57.79,TRADE
VIC1,"1999/01/04 17:30",4696.76167,46.96,TRADE
VIC1,"1999/01/04 18:00",4529.19,44.4,TRADE
VIC1,"1999/01/04 18:30",4329.76,37.71,TRADE
VIC1,"1999/01/04 19:00",4191.77667,31.14,TRADE
VIC1,"1999/01/04 19:30",4036.94667,25.89,TRADE
VIC1,"1999/01/04 20:00",4056.72333,37.8,TRADE
VIC1,"1999/01/04 20:30",4113.34667,32.92,TRADE
VIC1,"1999/01/04 21:00",4054.01,30.63,TRADE
VIC1,"1999/01/04 21:30",3915.85667,28.58,TRADE
VIC1,"1999/01/04 22:00",3727.005,26.58,TRADE
VIC1,"1999/01/04 22:30",3624.35,28.51,TRADE
VIC1,"1999/01/04 23:00",3542.175,20,TRADE
VIC1,"1999/01/04 23:30",4092.35667,29.39,TRADE
VIC1,"1999/01/05 00:00",3995.38833,23.46,TRADE
VIC1,"1999/01/05 00:30",3863.99,23.82,TRADE
VIC1,"1999/01/05 01:00",3616.38833,18.88,TRADE
VIC1,"1999/01/05 01:30",3921.865,20.9,TRADE
VIC1,"1999/01/05 02:00",3729.92667,16.36,TRADE
VIC1,"1999/01/05 02:30",3546.415,14.79,TRADE
VIC1,"1999/01/05 03:00",3314.72,14.39,TRADE
VIC1,"1999/01/05 03:30",3216.77833,14.25,TRADE
VIC1,"1999/01/05 04:00",3147.01667,14.09,TRADE
VIC1,"1999/01/05 04:30",3200.50833,14.93,TRADE
VIC1,"1999/01/05 05:00",3283.12,14.64,TRADE
VIC1,"1999/01/05 05:30",3416.55,14.84,TRADE
VIC1,"1999/01/05 06:00",3656.695,16.4,TRADE
VIC1,"1999/01/05 06:30",3914.70667,17.01,TRADE
VIC1,"1999/01/05 07:00",4198.08333,19.24,TRADE
VIC1,"1999/01/05 07:30",4164.13333,21.28,TRADE
VIC1,"1999/01/05 08:00",4307.31,25.99,TRADE
VIC1,"1999/01/05 08:30",4485.865,31.51,TRADE
VIC1,"1999/01/05 09:00",4612.22833,36.13,TRADE
VIC1,"1999/01/05 09:30",4699.86667,34.44,TRADE
VIC1,"1999/01/05 10:00",4841.40833,37.46,TRADE
VIC1,"1999/01/05 10:30",4964.74167,43.28,TRADE
VIC1,"1999/01/05 11:00",5143.195,52.55,TRADE
VIC1,"1999/01/05 11:30",5255.68,56.25,TRADE
VIC1,"1999/01/05 12:00",5350.28167,57.56,TRADE
VIC1,"1999/01/05 12:30",5489.155,63.45,TRADE
VIC1,"1999/01/05 13:00",5567.725,64.74,TRADE
VIC1,"1999/01/05 13:30",5585.32833,74.69,TRADE
VIC1,"1999/01/05 14:00",5592.92167,64.48,TRADE
VIC1,"1999/01/05 14:30",5581.93833,64.12,TRADE
VIC1,"1999/01/05 15:00",5557.97167,64.08,TRADE
VIC1,"1999/01/05 15:30",5589.65667,83.34,TRADE
VIC1,"1999/01/05 16:00",5557.48,69.56,TRADE
VIC1,"1999/01/05 16:30",5518.48,63.14,TRADE
VIC1,"1999/01/05 17:00",5406.12833,54.55,TRADE
VIC1,"1999/01/05 17:30",5104.28167,37.68,TRADE
VIC1,"1999/01/05 18:00",4913.44167,32.49,TRADE
VIC1,"1999/01/05 18:30",4594.65833,20.9,TRADE
VIC1,"1999/01/05 19:00",4449.965,18.1,TRADE
VIC1,"1999/01/05 19:30",4339.45667,18.83,TRADE
VIC1,"1999/01/05 20:00",4340.54167,26.43,TRADE
VIC1,"1999/01/05 20:30",4339.00167,27.83,TRADE
VIC1,"1999/01/05 21:00",4237.04833,22.9,TRADE
VIC1,"1999/01/05 21:30",4079.89,25.36,TRADE
VIC1,"1999/01/05 22:00",3903.35833,21.52,TRADE
VIC1,"1999/01/05 22:30",3797.66667,22.8,TRADE
VIC1,"1999/01/05 23:00",3727.56,19.44,TRADE
VIC1,"1999/01/05 23:30",4214.49167,28.36,TRADE
VIC1,"1999/01/06 00:00",4111.155,20.27,TRADE
VIC1,"1999/01/06 00:30",3913.75667,18.85,TRADE
VIC1,"1999/01/06 01:00",3754.50667,17.57,TRADE
VIC1,"1999/01/06 01:30",4003.905,20.04,TRADE
VIC1,"1999/01/06 02:00",3846.51167,19.01,TRADE
VIC1,"1999/01/06 02:30",3591.48333,14.92,TRADE
VIC1,"1999/01/06 03:00",3433.84167,14.72,TRADE
VIC1,"1999/01/06 03:30",3352.56167,14.98,TRADE
VIC1,"1999/01/06 04:00",3340.205,15.57,TRADE
VIC1,"1999/01/06 04:30",3359.91167,16.67,TRADE
VIC1,"1999/01/06 05:00",3402.35167,16.67,TRADE
VIC1,"1999/01/06 05:30",3597.77167,16.45,TRADE
VIC1,"1999/01/06 06:00",3816.55,17.26,TRADE
VIC1,"1999/01/06 06:30",4070.66833,16.73,TRADE
VIC1,"1999/01/06 07:00",4361.11167,21.89,TRADE
VIC1,"1999/01/06 07:30",4340.99667,22.2,TRADE
VIC1,"1999/01/06 08:00",4430.43167,27.56,TRADE
VIC1,"1999/01/06 08:30",4570.685,31.82,TRADE
VIC1,"1999/01/06 09:00",4613.35333,34.15,TRADE
VIC1,"1999/01/06 09:30",4687.625,34.79,TRADE
VIC1,"1999/01/06 10:00",4769.08833,39.05,TRADE
VIC1,"1999/01/06 10:30",4810.08833,46.15,TRADE
VIC1,"1999/01/06 11:00",4884.405,51.1,TRADE
VIC1,"1999/01/06 11:30",4917.32167,53.33,TRADE
VIC1,"1999/01/06 12:00",5003.58667,55.92,TRADE
VIC1,"1999/01/06 12:30",4989.98667,56.46,TRADE
VIC1,"1999/01/06 13:00",4936.31,57.78,TRADE
VIC1,"1999/01/06 13:30",4942.79833,61.15,TRADE
VIC1,"1999/01/06 14:00",4956.30167,56.55,TRADE
VIC1,"1999/01/06 14:30",4991.55,57.73,TRADE
VIC1,"1999/01/06 15:00",5002.61333,61.82,TRADE
VIC1,"1999/01/06 15:30",4993.09333,58.51,TRADE
VIC1,"1999/01/06 16:00",5029.85667,57.22,TRADE
VIC1,"1999/01/06 16:30",5028.98167,53.97,TRADE
VIC1,"1999/01/06 17:00",4959.65833,60.17,TRADE
VIC1,"1999/01/06 17:30",4629.86333,36.46,TRADE
VIC1,"1999/01/06 18:00",4298.43667,17.52,TRADE
VIC1,"1999/01/06 18:30",4262.23333,17.43,TRADE
VIC1,"1999/01/06 19:00",4118.30333,16.95,TRADE
VIC1,"1999/01/06 19:30",3984.37167,17.04,TRADE
VIC1,"1999/01/06 20:00",4040,25.81,TRADE
VIC1,"1999/01/06 20:30",4104.25333,28.82,TRADE
VIC1,"1999/01/06 21:00",4039.80667,22.39,TRADE
VIC1,"1999/01/06 21:30",3895.93167,24.63,TRADE
VIC1,"1999/01/06 22:00",3786.55,21.57,TRADE
VIC1,"1999/01/06 22:30",3659.33167,24.14,TRADE
VIC1,"1999/01/06 23:00",3591.92833,19.77,TRADE
VIC1,"1999/01/06 23:30",4100.38,31.38,TRADE
VIC1,"1999/01/07 00:00",4032.37333,22.56,TRADE
VIC1,"1999/01/07 00:30",3841.48333,20.34,TRADE
VIC1,"1999/01/07 01:00",3667.51167,16.95,TRADE
VIC1,"1999/01/07 01:30",3964.77833,21.19,TRADE
VIC1,"1999/01/07 02:00",3783.90667,16.82,TRADE
VIC1,"1999/01/07 02:30",3579.37333,15.18,TRADE
VIC1,"1999/01/07 03:00",3400.83,14.6,TRADE
VIC1,"1999/01/07 03:30",3322.07333,14.6,TRADE
VIC1,"1999/01/07 04:00",3264.54667,14.52,TRADE
VIC1,"1999/01/07 04:30",3312.21667,16.05,TRADE
VIC1,"1999/01/07 05:00",3381.655,16.12,TRADE
VIC1,"1999/01/07 05:30",3571.325,16.52,TRADE
VIC1,"1999/01/07 06:00",3762.02167,19.21,TRADE
VIC1,"1999/01/07 06:30",4007.51833,19.72,TRADE
VIC1,"1999/01/07 07:00",4186.02,21.55,TRADE
VIC1,"1999/01/07 07:30",4186.26,25.83,TRADE
VIC1,"1999/01/07 08:00",4272.86667,33.98,TRADE
VIC1,"1999/01/07 08:30",4352.16333,38.67,TRADE
VIC1,"1999/01/07 09:00",4371.18,42.25,TRADE
VIC1,"1999/01/07 09:30",4383.97833,37.56,TRADE
VIC1,"1999/01/07 10:00",4382.04,39.52,TRADE
VIC1,"1999/01/07 10:30",4435.885,52.59,TRADE
VIC1,"1999/01/07 11:00",4373.53167,51.34,TRADE
VIC1,"1999/01/07 11:30",4449.27,80.14,TRADE
VIC1,"1999/01/07 12:00",4406.88,72.99,TRADE
VIC1,"1999/01/07 12:30",4357.25167,49.19,TRADE
VIC1,"1999/01/07 13:00",4334.26167,49.65,TRADE
VIC1,"1999/01/07 13:30",4312.98333,51.96,TRADE
VIC1,"1999/01/07 14:00",4278.52167,49.55,TRADE
VIC1,"1999/01/07 14:30",4190.30833,41.68,TRADE
VIC1,"1999/01/07 15:00",4269.745,48.06,TRADE
VIC1,"1999/01/07 15:30",4344.82833,47.24,TRADE
VIC1,"1999/01/07 16:00",4367.195,36,TRADE
VIC1,"1999/01/07 16:30",4386.48,37.86,TRADE
VIC1,"1999/01/07 17:00",4408.06833,41.71,TRADE
VIC1,"1999/01/07 17:30",4335.46667,26.01,TRADE
VIC1,"1999/01/07 18:00",4144.48833,22.49,TRADE
VIC1,"1999/01/07 18:30",4000.32167,18.38,TRADE
VIC1,"1999/01/07 19:00",3913.335,16.86,TRADE
VIC1,"1999/01/07 19:30",3832.07167,16.5,TRADE
VIC1,"1999/01/07 20:00",3877.07167,20.54,TRADE
VIC1,"1999/01/07 20:30",3835.6,23.09,TRADE
VIC1,"1999/01/07 21:00",3708.23333,16.72,TRADE
VIC1,"1999/01/07 21:30",3626.99667,20.5,TRADE
VIC1,"1999/01/07 22:00",3495.79667,15.21,TRADE
VIC1,"1999/01/07 22:30",3426.11667,14.51,TRADE
VIC1,"1999/01/07 23:00",3417.94333,17.52,TRADE
VIC1,"1999/01/07 23:30",3867.345,26.19,TRADE
VIC1,"1999/01/08 00:00",3938.37333,22.98,TRADE
VIC1,"1999/01/08 00:30",3810.55667,17.46,TRADE
VIC1,"1999/01/08 01:00",3612.205,15.25,TRADE
VIC1,"1999/01/08 01:30",3853.38833,16.21,TRADE
VIC1,"1999/01/08 02:00",3747.62667,14.55,TRADE
VIC1,"1999/01/08 02:30",3533.25333,13.97,TRADE
VIC1,"1999/01/08 03:00",3356.96,13.78,TRADE
VIC1,"1999/01/08 03:30",3232.09167,13.55,TRADE
VIC1,"1999/01/08 04:00",3185.50667,13.49,TRADE
VIC1,"1999/01/08 04:30",3217.89,13.36,TRADE
VIC1,"1999/01/08 05:00",3285.80167,13.51,TRADE
VIC1,"1999/01/08 05:30",3448.64167,16.19,TRADE
VIC1,"1999/01/08 06:00",3623.21,17.11,TRADE
VIC1,"1999/01/08 06:30",3855.39667,18.77,TRADE
VIC1,"1999/01/08 07:00",4121.17333,22.66,TRADE
VIC1,"1999/01/08 07:30",4056.59,21.46,TRADE
VIC1,"1999/01/08 08:00",4143.245,16.92,TRADE
VIC1,"1999/01/08 08:30",4235.02167,29.87,TRADE
VIC1,"1999/01/08 09:00",4406.02667,17.64,TRADE
VIC1,"1999/01/08 09:30",4287.415,17.42,TRADE
VIC1,"1999/01/08 10:00",4339.47167,17.89,TRADE
VIC1,"1999/01/08 10:30",4406.83833,26.11,TRADE
VIC1,"1999/01/08 11:00",4414.77,27.84,TRADE
VIC1,"1999/01/08 11:30",4448.93167,30.43,TRADE
VIC1,"1999/01/08 12:00",4414.00333,28.03,TRADE
VIC1,"1999/01/08 12:30",4420.22667,32.86,TRADE
VIC1,"1999/01/08 13:00",4426.69333,33.17,TRADE
VIC1,"1999/01/08 13:30",4409.16667,30.95,TRADE
VIC1,"1999/01/08 14:00",4383.09333,44.77,TRADE
VIC1,"1999/01/08 14:30",4380.94333,33.46,TRADE
VIC1,"1999/01/08 15:00",4332.3,32.85,TRADE
VIC1,"1999/01/08 15:30",4333.05667,30.48,TRADE
VIC1,"1999/01/08 16:00",4329.86,27.64,TRADE
VIC1,"1999/01/08 16:30",4343.44833,23.7,TRADE
VIC1,"1999/01/08 17:00",4267.455,17.38,TRADE
VIC1,"1999/01/08 17:30",4128.18,14.55,TRADE
VIC1,"1999/01/08 18:00",4000.16667,13.96,TRADE
VIC1,"1999/01/08 18:30",3848.35167,13.54,TRADE
VIC1,"1999/01/08 19:00",3727.8,13.6,TRADE
VIC1,"1999/01/08 19:30",3688.79167,13.57,TRADE
VIC1,"1999/01/08 20:00",3682.705,13.61,TRADE
VIC1,"1999/01/08 20:30",3737.945,13.87,TRADE
VIC1,"1999/01/08 21:00",3659.07333,13.81,TRADE
VIC1,"1999/01/08 21:30",3549.44833,13.8,TRADE
VIC1,"1999/01/08 22:00",3478.885,14.94,TRADE
VIC1,"1999/01/08 22:30",3431.14667,14.85,TRADE
VIC1,"1999/01/08 23:00",3411.31833,13.97,TRADE
VIC1,"1999/01/08 23:30",3949.89667,19.86,TRADE
VIC1,"1999/01/09 00:00",3880.33167,17.71,TRADE
VIC1,"1999/01/09 00:30",3728.31,17.47,TRADE
VIC1,"1999/01/09 01:00",3579.81667,14.09,TRADE
VIC1,"1999/01/09 01:30",3860.11333,17.25,TRADE
VIC1,"1999/01/09 02:00",3698.01833,14.91,TRADE
VIC1,"1999/01/09 02:30",3476.87667,13.82,TRADE
VIC1,"1999/01/09 03:00",3303.465,13.65,TRADE
VIC1,"1999/01/09 03:30",3156.94833,12.8,TRADE
VIC1,"1999/01/09 04:00",3027.72833,12.19,TRADE
VIC1,"1999/01/09 04:30",2987.94333,9.11,TRADE
VIC1,"1999/01/09 05:00",2997.79667,9.51,TRADE
VIC1,"1999/01/09 05:30",3056.51667,8.31,TRADE
VIC1,"1999/01/09 06:00",3106.76,10.88,TRADE
VIC1,"1999/01/09 06:30",3244.165,13.12,TRADE
VIC1,"1999/01/09 07:00",3392.21667,14.1,TRADE
VIC1,"1999/01/09 07:30",3421.10167,15.04,TRADE
VIC1,"1999/01/09 08:00",3542.23167,16.22,TRADE
VIC1,"1999/01/09 08:30",3689.84667,17.59,TRADE
VIC1,"1999/01/09 09:00",3735.93,17.83,TRADE
VIC1,"1999/01/09 09:30",3781.51333,18.05,TRADE
VIC1,"1999/01/09 10:00",3826.115,18.25,TRADE
VIC1,"1999/01/09 10:30",3815.30833,18.12,TRADE
VIC1,"1999/01/09 11:00",3882.54667,18.6,TRADE
VIC1,"1999/01/09 11:30",3878.20667,18.31,TRADE
VIC1,"1999/01/09 12:00",3879.265,18.26,TRADE
VIC1,"1999/01/09 12:30",3904.78667,18.4,TRADE
VIC1,"1999/01/09 13:00",3891.66,18.36,TRADE
VIC1,"1999/01/09 13:30",3873.82,18.23,TRADE
VIC1,"1999/01/09 14:00",3880.32167,18.28,TRADE
VIC1,"1999/01/09 14:30",3902.68833,19.6,TRADE
VIC1,"1999/01/09 15:00",3874.02667,18.47,TRADE
VIC1,"1999/01/09 15:30",3930.99833,18.69,TRADE
VIC1,"1999/01/09 16:00",3977.07167,20.65,TRADE
VIC1,"1999/01/09 16:30",3987.74167,19.59,TRADE
VIC1,"1999/01/09 17:00",4058.88167,23.47,TRADE
VIC1,"1999/01/09 17:30",4030.57167,19.89,TRADE
VIC1,"1999/01/09 18:00",3967.24333,19.56,TRADE
VIC1,"1999/01/09 18:30",3882.89667,17.21,TRADE
VIC1,"1999/01/09 19:00",3790.105,17.93,TRADE
VIC1,"1999/01/09 19:30",3704.345,16.23,TRADE
VIC1,"1999/01/09 20:00",3722.04,17.09,TRADE
VIC1,"1999/01/09 20:30",3795.26833,19.64,TRADE
VIC1,"1999/01/09 21:00",3776.59833,16.82,TRADE
VIC1,"1999/01/09 21:30",3708.94,19.37,TRADE
VIC1,"1999/01/09 22:00",3572.26333,14.85,TRADE
VIC1,"1999/01/09 22:30",3559.96833,16.27,TRADE
VIC1,"1999/01/09 23:00",3524.72333,14.33,TRADE
VIC1,"1999/01/09 23:30",3921.31167,19.93,TRADE
VIC1,"1999/01/10 00:00",3849.09667,14.79,TRADE
VIC1,"1999/01/10 00:30",3710.26667,14.55,TRADE
VIC1,"1999/01/10 01:00",3458.06833,14.01,TRADE
VIC1,"1999/01/10 01:30",3776.12667,15.67,TRADE
VIC1,"1999/01/10 02:00",3603.06667,14.15,TRADE
VIC1,"1999/01/10 02:30",3426.53667,14.62,TRADE
VIC1,"1999/01/10 03:00",3241.75,13.61,TRADE
VIC1,"1999/01/10 03:30",3122.22,12.42,TRADE
