REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,"1999/02/02 14:30",6155.07,59.47,TRADE
VIC1,"1999/02/02 15:00",6212.88,66.59,TRADE
VIC1,"1999/02/02 15:30",6316.47833,67.44,TRADE
VIC1,"1999/02/02 16:00",6369.19333,68.35,TRADE
VIC1,"1999/02/02 16:30",6348.88,60.52,TRADE
VIC1,"1999/02/02 17:00",6203.65,46.94,TRADE
VIC1,"1999/02/02 17:30",5940.53833,30.92,TRADE
VIC1,"1999/02/02 18:00",5682.79,22.52,TRADE
VIC1,"1999/02/02 18:30",5456.9,20.32,TRADE
VIC1,"1999/02/02 19:00",5287.50833,19.42,TRADE
VIC1,"1999/02/02 19:30",5215.75,19.96,TRADE
VIC1,"1999/02/02 20:00",5278.55833,21.85,TRADE
VIC1,"1999/02/02 20:30",5264.05667,21.28,TRADE
VIC1,"1999/02/02 21:00",5046.23667,19.42,TRADE
VIC1,"1999/02/02 21:30",4860.585,20.88,TRADE
VIC1,"1999/02/02 22:00",4571.40667,19.87,TRADE
VIC1,"1999/02/02 22:30",4376.47333,20.57,TRADE
VIC1,"1999/02/02 23:00",4231.15833,21.3,TRADE
VIC1,"1999/02/02 23:30",4605.705,27.9,TRADE
VIC1,"1999/02/03 00:00",4568.38,25.36,TRADE
VIC1,"1999/02/03 00:30",4339.06667,21.93,TRADE
VIC1,"1999/02/03 01:00",4130.84,18.28,TRADE
VIC1,"1999/02/03 01:30",4359.73833,22.23,TRADE
VIC1,"1999/02/03 02:00",4179.98167,18.49,TRADE
VIC1,"1999/02/03 02:30",3970.98333,17.8,TRADE
VIC1,"1999/02/03 03:00",3786.13167,17.25,TRADE
VIC1,"1999/02/03 03:30",3690.99333,16.46,TRADE
VIC1,"1999/02/03 04:00",3658.59333,16.78,TRADE
VIC1,"1999/02/03 04:30",3703.81333,17.24,TRADE
VIC1,"1999/02/03 05:00",3864.165,17.57,TRADE
VIC1,"1999/02/03 05:30",4182.98333,20.59,TRADE
VIC1,"1999/02/03 06:00",4512.01,23.95,TRADE
VIC1,"1999/02/03 06:30",4909.30167,28.9,TRADE
VIC1,"1999/02/03 07:00",5244.99,30.65,TRADE
VIC1,"1999/02/03 07:30",5166.17833,30.58,TRADE
VIC1,"1999/02/03 08:00",5212.54667,25.8,TRADE
VIC1,"1999/02/03 08:30",5286.05167,20.2,TRADE
VIC1,"1999/02/03 09:00",5411.535,20.35,TRADE
VIC1,"1999/02/03 09:30",5409.685,22.01,TRADE
VIC1,"1999/02/03 10:00",5537.51667,25.01,TRADE
VIC1,"1999/02/03 10:30",5603.415,25.01,TRADE
VIC1,"1999/02/03 11:00",5730.31,29.79,TRADE
VIC1,"1999/02/03 11:30",5726.42667,28.32,TRADE
VIC1,"1999/02/03 12:00",5826.32,29.57,TRADE
VIC1,"1999/02/03 12:30",5997.19833,34.17,TRADE
VIC1,"1999/02/03 13:00",6085.22833,35.65,TRADE
VIC1,"1999/02/03 13:30",6196.30333,41.15,TRADE
VIC1,"1999/02/03 14:00",6314.66333,50.61,TRADE
VIC1,"1999/02/03 14:30",6284.28167,38.78,TRADE
VIC1,"1999/02/03 15:00",6372.97167,54.37,TRADE
VIC1,"1999/02/03 15:30",6442.43,72.04,TRADE
VIC1,"1999/02/03 16:00",6470.85667,67.38,TRADE
VIC1,"1999/02/03 16:30",6433.86833,57.26,TRADE
VIC1,"1999/02/03 17:00",6325.68667,46.42,TRADE
VIC1,"1999/02/03 17:30",6015.84833,34,TRADE
VIC1,"1999/02/03 18:00",5828.86167,27.23,TRADE
VIC1,"1999/02/03 18:30",5636.445,25.83,TRADE
VIC1,"1999/02/03 19:00",5459.335,23.55,TRADE
VIC1,"1999/02/03 19:30",5333.29333,22.03,TRADE
VIC1,"1999/02/03 20:00",5386.62333,29.26,TRADE
VIC1,"1999/02/03 20:30",5376.93333,25.57,TRADE
VIC1,"1999/02/03 21:00",5279.05167,23.32,TRADE
VIC1,"1999/02/03 21:30",5020.55167,24.83,TRADE
VIC1,"1999/02/03 22:00",4774.335,23.78,TRADE
VIC1,"1999/02/03 22:30",4528.34,26.8,TRADE
VIC1,"1999/02/03 23:00",4344.61167,24.66,TRADE
VIC1,"1999/02/03 23:30",4826.58333,29.6,TRADE
VIC1,"1999/02/04 00:00",4672.145,24.01,TRADE
VIC1,"1999/02/04 00:30",4411.39167,22.49,TRADE
VIC1,"1999/02/04 01:00",4204.87333,18.12,TRADE
VIC1,"1999/02/04 01:30",4450.43833,21.16,TRADE
VIC1,"1999/02/04 02:00",4228.1,18.18,TRADE
VIC1,"1999/02/04 02:30",3993.71,16.33,TRADE
VIC1,"1999/02/04 03:00",3805.96833,15.01,TRADE
VIC1,"1999/02/04 03:30",3726.90667,15.05,TRADE
VIC1,"1999/02/04 04:00",3674.42167,14.81,TRADE
VIC1,"1999/02/04 04:30",3764.085,17.28,TRADE
VIC1,"1999/02/04 05:00",3864.82667,17.92,TRADE
VIC1,"1999/02/04 05:30",4214.095,24.44,TRADE
VIC1,"1999/02/04 06:00",4454.21333,22.94,TRADE
VIC1,"1999/02/04 06:30",4909.87833,25.3,TRADE
VIC1,"1999/02/04 07:00",5236.69667,27.5,TRADE
VIC1,"1999/02/04 07:30",5169.28333,24.16,TRADE
VIC1,"1999/02/04 08:00",5278.07833,22.68,TRADE
VIC1,"1999/02/04 08:30",5511.64833,27.2,TRADE
VIC1,"1999/02/04 09:00",5589.87833,30.42,TRADE
VIC1,"1999/02/04 09:30",5743.87,31.42,TRADE
VIC1,"1999/02/04 10:00",5859.53833,37.3,TRADE
VIC1,"1999/02/04 10:30",5967.40333,39.87,TRADE
VIC1,"1999/02/04 11:00",6095.075,43.85,TRADE
VIC1,"1999/02/04 11:30",6115.97333,40.34,TRADE
VIC1,"1999/02/04 12:00",6222.755,51.23,TRADE
VIC1,"1999/02/04 12:30",6267.16667,2201.26,TRADE
VIC1,"1999/02/04 13:00",6302.72667,1565.51,TRADE
VIC1,"1999/02/04 13:30",6349.355,240.42,TRADE
VIC1,"1999/02/04 14:00",6471.18,98.81,TRADE
VIC1,"1999/02/04 14:30",6520.535,64.37,TRADE
VIC1,"1999/02/04 15:00",6609.00333,67.08,TRADE
VIC1,"1999/02/04 15:30",6670.405,112.43,TRADE
VIC1,"1999/02/04 16:00",6626.42667,2391.89,TRADE
VIC1,"1999/02/04 16:30",6591.98833,3653.28,TRADE
VIC1,"1999/02/04 17:00",6463.445,361.93,TRADE
VIC1,"1999/02/04 17:30",6337.12833,178.29,TRADE
VIC1,"1999/02/04 18:00",6163.48667,354.75,TRADE
VIC1,"1999/02/04 18:30",5884.69,127.65,TRADE
VIC1,"1999/02/04 19:00",5717.835,58.93,TRADE
VIC1,"1999/02/04 19:30",5649.525,33.38,TRADE
VIC1,"1999/02/04 20:00",5743.94833,39.03,TRADE
VIC1,"1999/02/04 20:30",5692.88333,29.59,TRADE
VIC1,"1999/02/04 21:00",5502.85667,24.51,TRADE
VIC1,"1999/02/04 21:30",5252.25333,27.72,TRADE
VIC1,"1999/02/04 22:00",4983.68,24.98,TRADE
VIC1,"1999/02/04 22:30",4744.78833,24.9,TRADE
VIC1,"1999/02/04 23:00",4510.42167,21.42,TRADE
VIC1,"1999/02/04 23:30",4945.215,29,TRADE
VIC1,"1999/02/05 00:00",4782.22167,23.73,TRADE
VIC1,"1999/02/05 00:30",4516.43167,23.45,TRADE
VIC1,"1999/02/05 01:00",4280.835,19.02,TRADE
VIC1,"1999/02/05 01:30",4523.34833,23.2,TRADE
VIC1,"1999/02/05 02:00",4322.00667,18.24,TRADE
VIC1,"1999/02/05 02:30",4059.68667,15.52,TRADE
VIC1,"1999/02/05 03:00",3919.95333,14.6,TRADE
VIC1,"1999/02/05 03:30",3820.25167,14.05,TRADE
VIC1,"1999/02/05 04:00",3784.635,14.18,TRADE
VIC1,"1999/02/05 04:30",3846.355,16.9,TRADE
VIC1,"1999/02/05 05:00",3978.87167,17.01,TRADE
VIC1,"1999/02/05 05:30",4276.18167,21.32,TRADE
VIC1,"1999/02/05 06:00",4572.03,24.48,TRADE
VIC1,"1999/02/05 06:30",4941.65667,26.87,TRADE
VIC1,"1999/02/05 07:00",5309.43833,29.79,TRADE
VIC1,"1999/02/05 07:30",5281.025,27.59,TRADE
VIC1,"1999/02/05 08:00",5330.42,24.34,TRADE
VIC1,"1999/02/05 08:30",5517.32833,34.01,TRADE
VIC1,"1999/02/05 09:00",5688.17833,55.86,TRADE
VIC1,"1999/02/05 09:30",5801.04833,55.61,TRADE
VIC1,"1999/02/05 10:00",5887.77667,49.42,TRADE
VIC1,"1999/02/05 10:30",5956.94667,46.03,TRADE
VIC1,"1999/02/05 11:00",6042.50333,49.1,TRADE
VIC1,"1999/02/05 11:30",6086.52,45.02,TRADE
VIC1,"1999/02/05 12:00",6148.52667,43.82,TRADE
VIC1,"1999/02/05 12:30",6224.50667,39.82,TRADE
VIC1,"1999/02/05 13:00",6300.63833,47.8,TRADE
VIC1,"1999/02/05 13:30",6364.645,46.15,TRADE
VIC1,"1999/02/05 14:00",6342.11667,53.26,TRADE
VIC1,"1999/02/05 14:30",6366.705,273.58,TRADE
VIC1,"1999/02/05 15:00",6435.85,98.59,TRADE
VIC1,"1999/02/05 15:30",6538.68667,60.47,TRADE
VIC1,"1999/02/05 16:00",6447.50333,42.23,TRADE
VIC1,"1999/02/05 16:30",6405.22,34.9,TRADE
VIC1,"1999/02/05 17:00",6287.43,28.26,TRADE
VIC1,"1999/02/05 17:30",6036.64167,21.85,TRADE
VIC1,"1999/02/05 18:00",5839.19167,18.51,TRADE
VIC1,"1999/02/05 18:30",5639.46833,19.11,TRADE
VIC1,"1999/02/05 19:00",5499.92,17.44,TRADE
VIC1,"1999/02/05 19:30",5420.925,17.96,TRADE
VIC1,"1999/02/05 20:00",5500.725,20.02,TRADE
VIC1,"1999/02/05 20:30",5363.08167,20.67,TRADE
VIC1,"1999/02/05 21:00",5227.45,20.04,TRADE
VIC1,"1999/02/05 21:30",4970.04167,22.31,TRADE
VIC1,"1999/02/05 22:00",4915.58833,21.83,TRADE
VIC1,"1999/02/05 22:30",4907.79167,26.95,TRADE
VIC1,"1999/02/05 23:00",4913.28167,30.16,TRADE
VIC1,"1999/02/05 23:30",5287.02333,34.66,TRADE
VIC1,"1999/02/06 00:00",5186.96333,32.02,TRADE
VIC1,"1999/02/06 00:30",5011.30667,30.28,TRADE
VIC1,"1999/02/06 01:00",4700.30667,28.3,TRADE
VIC1,"1999/02/06 01:30",4762.70833,34.75,TRADE
VIC1,"1999/02/06 02:00",4585.54833,24.94,TRADE
VIC1,"1999/02/06 02:30",4321.80833,22.1,TRADE
VIC1,"1999/02/06 03:00",4145.03,21.08,TRADE
VIC1,"1999/02/06 03:30",3998.19667,23.2,TRADE
VIC1,"1999/02/06 04:00",3976.96167,23.28,TRADE
VIC1,"1999/02/06 04:30",3994.09833,27.57,TRADE
VIC1,"1999/02/06 05:00",3927.64667,24.12,TRADE
VIC1,"1999/02/06 05:30",3800.78167,19,TRADE
VIC1,"1999/02/06 06:00",3857.63833,18.74,TRADE
VIC1,"1999/02/06 06:30",3976.655,21.54,TRADE
VIC1,"1999/02/06 07:00",4157.45333,25.5,TRADE
VIC1,"1999/02/06 07:30",4173.39,25.5,TRADE
VIC1,"1999/02/06 08:00",4262.03333,26.1,TRADE
VIC1,"1999/02/06 08:30",4388.2,32.3,TRADE
VIC1,"1999/02/06 09:00",4431.345,29.33,TRADE
VIC1,"1999/02/06 09:30",4462.25333,32.31,TRADE
VIC1,"1999/02/06 10:00",4457.625,31.77,TRADE
VIC1,"1999/02/06 10:30",4492.495,36.59,TRADE
VIC1,"1999/02/06 11:00",4456.73333,35.33,TRADE
VIC1,"1999/02/06 11:30",4443.69333,33.52,TRADE
VIC1,"1999/02/06 12:00",4454.125,32.85,TRADE
VIC1,"1999/02/06 12:30",4410.29667,36.11,TRADE
VIC1,"1999/02/06 13:00",4434.69333,35.83,TRADE
VIC1,"1999/02/06 13:30",4425.36167,33.15,TRADE
VIC1,"1999/02/06 14:00",4457.655,35.7,TRADE
VIC1,"1999/02/06 14:30",4433.33667,34.56,TRADE
VIC1,"1999/02/06 15:00",4475.68667,35.2,TRADE
VIC1,"1999/02/06 15:30",4437.17167,32.83,TRADE
VIC1,"1999/02/06 16:00",4456.90167,34.24,TRADE
VIC1,"1999/02/06 16:30",4354.515,35.03,TRADE
VIC1,"1999/02/06 17:00",4347.95333,36.79,TRADE
VIC1,"1999/02/06 17:30",4226.485,36.63,TRADE
VIC1,"1999/02/06 18:00",4097.30667,34.45,TRADE
VIC1,"1999/02/06 18:30",3976.56,26.53,TRADE
VIC1,"1999/02/06 19:00",3942.94833,26.24,TRADE
VIC1,"1999/02/06 19:30",3903.4,22.61,TRADE
VIC1,"1999/02/06 20:00",3895.56333,25.34,TRADE
VIC1,"1999/02/06 20:30",3813.83667,23.74,TRADE
VIC1,"1999/02/06 21:00",3725.20833,23.22,TRADE
VIC1,"1999/02/06 21:30",3642.17833,20.97,TRADE
VIC1,"1999/02/06 22:00",3543.12333,18.8,TRADE
VIC1,"1999/02/06 22:30",3551.935,19.09,TRADE
VIC1,"1999/02/06 23:00",3530.43833,17.72,TRADE
VIC1,"1999/02/06 23:30",3959.23833,25.99,TRADE
VIC1,"1999/02/07 00:00",3934.87167,21.32,TRADE
VIC1,"1999/02/07 00:30",3716.74833,14.98,TRADE
VIC1,"1999/02/07 01:00",3545.06167,12.83,TRADE
VIC1,"1999/02/07 01:30",3820.68833,16.98,TRADE
VIC1,"1999/02/07 02:00",3655.24333,11.9,TRADE
VIC1,"1999/02/07 02:30",3488.73167,11.84,TRADE
VIC1,"1999/02/07 03:00",3295.32667,10.99,TRADE
VIC1,"1999/02/07 03:30",3164.22167,9,TRADE
VIC1,"1999/02/07 04:00",3057.33,9.83,TRADE
VIC1,"1999/02/07 04:30",3011.28167,10.83,TRADE
VIC1,"1999/02/07 05:00",3005.00167,10.72,TRADE
VIC1,"1999/02/07 05:30",3025.47833,9.3,TRADE
VIC1,"1999/02/07 06:00",2999.93333,8.06,TRADE
VIC1,"1999/02/07 06:30",3038.70333,10.83,TRADE
VIC1,"1999/02/07 07:00",3266.32333,12.43,TRADE
VIC1,"1999/02/07 07:30",3224.10833,12.24,TRADE
VIC1,"1999/02/07 08:00",3322.17667,12.3,TRADE
VIC1,"1999/02/07 08:30",3366.29833,12.41,TRADE
VIC1,"1999/02/07 09:00",3459.835,12.62,TRADE
VIC1,"1999/02/07 09:30",3537.23167,13.34,TRADE
VIC1,"1999/02/07 10:00",3563.795,13.76,TRADE
VIC1,"1999/02/07 10:30",3639.09167,14.52,TRADE
VIC1,"1999/02/07 11:00",3669.54333,14.48,TRADE
VIC1,"1999/02/07 11:30",3705.02833,14.62,TRADE
VIC1,"1999/02/07 12:00",3610.59667,13.38,TRADE
VIC1,"1999/02/07 12:30",3605.595,13.5,TRADE
VIC1,"1999/02/07 13:00",3539.61667,13.52,TRADE
VIC1,"1999/02/07 13:30",3528.53167,13.32,TRADE
VIC1,"1999/02/07 14:00",3506.55167,13.35,TRADE
VIC1,"1999/02/07 14:30",3493.01667,13.3,TRADE
VIC1,"1999/02/07 15:00",3519.22167,13.28,TRADE
VIC1,"1999/02/07 15:30",3472.45833,12.86,TRADE
VIC1,"1999/02/07 16:00",3529.56833,12.34,TRADE
VIC1,"1999/02/07 16:30",3606.32333,12.93,TRADE
VIC1,"1999/02/07 17:00",3665.30667,13.43,TRADE
VIC1,"1999/02/07 17:30",3700.61833,13.64,TRADE
VIC1,"1999/02/07 18:00",3601.49667,12.36,TRADE
VIC1,"1999/02/07 18:30",3517.38333,12.16,TRADE
VIC1,"1999/02/07 19:00",3492.90667,12.96,TRADE
VIC1,"1999/02/07 19:30",3513.38333,13.37,TRADE
VIC1,"1999/02/07 20:00",3695.29167,14.79,TRADE
VIC1,"1999/02/07 20:30",3757.36,14.54,TRADE
VIC1,"1999/02/07 21:00",3661.41333,13.51,TRADE
VIC1,"1999/02/07 21:30",3569.33333,13.31,TRADE
VIC1,"1999/02/07 22:00",3463.78333,13.07,TRADE
VIC1,"1999/02/07 22:30",3421.265,12.92,TRADE
VIC1,"1999/02/07 23:00",3437.83667,13.27,TRADE
VIC1,"1999/02/07 23:30",3865.66833,16.12,TRADE
VIC1,"1999/02/08 00:00",3859.46333,13.8,TRADE
VIC1,"1999/02/08 00:30",3754.95,13.49,TRADE
VIC1,"1999/02/08 01:00",3642.405,13.23,TRADE
VIC1,"1999/02/08 01:30",3960.36667,16.39,TRADE
VIC1,"1999/02/08 02:00",3830.50167,14.59,TRADE
VIC1,"1999/02/08 02:30",3655.31167,13.23,TRADE
VIC1,"1999/02/08 03:00",3490.01,12.91,TRADE
VIC1,"1999/02/08 03:30",3359.66667,12.54,TRADE
VIC1,"1999/02/08 04:00",3273.23,12.51,TRADE
VIC1,"1999/02/08 04:30",3282.145,13.97,TRADE
VIC1,"1999/02/08 05:00",3443.46833,14.95,TRADE
VIC1,"1999/02/08 05:30",3782.24,19.04,TRADE
VIC1,"1999/02/08 06:00",4036.52333,17.62,TRADE
VIC1,"1999/02/08 06:30",4492.81167,18.62,TRADE
VIC1,"1999/02/08 07:00",4814.42,18.98,TRADE
VIC1,"1999/02/08 07:30",4606.50333,15.27,TRADE
VIC1,"1999/02/08 08:00",4547.90833,14.47,TRADE
VIC1,"1999/02/08 08:30",4652.67167,14.58,TRADE
VIC1,"1999/02/08 09:00",4636.565,14.39,TRADE
VIC1,"1999/02/08 09:30",4681.525,14.61,TRADE
VIC1,"1999/02/08 10:00",4715.73,14.7,TRADE
VIC1,"1999/02/08 10:30",4727.93333,15.76,TRADE
VIC1,"1999/02/08 11:00",4748.235,15.43,TRADE
VIC1,"1999/02/08 11:30",4711.295,14.8,TRADE
VIC1,"1999/02/08 12:00",4732.67167,15.23,TRADE
VIC1,"1999/02/08 12:30",4736.8,15.31,TRADE
VIC1,"1999/02/08 13:00",4755.35333,15.25,TRADE
VIC1,"1999/02/08 13:30",4775.37,16.14,TRADE
VIC1,"1999/02/08 14:00",4777.17833,15.2,TRADE
VIC1,"1999/02/08 14:30",4761.19833,17.44,TRADE
VIC1,"1999/02/08 15:00",4728.86167,16.34,TRADE
VIC1,"1999/02/08 15:30",4784.105,17.99,TRADE
VIC1,"1999/02/08 16:00",4746.09667,16.74,TRADE
VIC1,"1999/02/08 16:30",4769.305,17.18,TRADE
VIC1,"1999/02/08 17:00",4672.65333,15,TRADE
VIC1,"1999/02/08 17:30",4436.88667,14.13,TRADE
VIC1,"1999/02/08 18:00",4246.55333,14.03,TRADE
VIC1,"1999/02/08 18:30",4053.62333,13.99,TRADE
VIC1,"1999/02/08 19:00",3949.86333,13.88,TRADE
VIC1,"1999/02/08 19:30",3949.20333,14,TRADE
VIC1,"1999/02/08 20:00",4094.285,14.04,TRADE
VIC1,"1999/02/08 20:30",4171.695,14.06,TRADE
VIC1,"1999/02/08 21:00",4069.12333,14.04,TRADE
VIC1,"1999/02/08 21:30",3901.19667,14.04,TRADE
VIC1,"1999/02/08 22:00",3734.57167,14,TRADE
VIC1,"1999/02/08 22:30",3681.58833,16.32,TRADE
VIC1,"1999/02/08 23:00",3652.63667,15.75,TRADE
VIC1,"1999/02/08 23:30",4169.79333,18.54,TRADE
VIC1,"1999/02/09 00:00",4160.085,17.61,TRADE
VIC1,"1999/02/09 00:30",4050.89167,15.87,TRADE
VIC1,"1999/02/09 01:00",3905.76167,16.1,TRADE
VIC1,"1999/02/09 01:30",4145.99833,16.89,TRADE
VIC1,"1999/02/09 02:00",3952.02667,14.68,TRADE
VIC1,"1999/02/09 02:30",3762.81333,14.15,TRADE
VIC1,"1999/02/09 03:00",3574.4,13.77,TRADE
VIC1,"1999/02/09 03:30",3465.15667,13.37,TRADE
VIC1,"1999/02/09 04:00",3407.25667,13.32,TRADE
VIC1,"1999/02/09 04:30",3468.73667,13.77,TRADE
VIC1,"1999/02/09 05:00",3561.62333,15.19,TRADE
VIC1,"1999/02/09 05:30",3917.94,17.72,TRADE
VIC1,"1999/02/09 06:00",4195.89833,23.22,TRADE
VIC1,"1999/02/09 06:30",4582.61167,19.65,TRADE
VIC1,"1999/02/09 07:00",4871.095,21.23,TRADE
VIC1,"1999/02/09 07:30",4665.515,17.98,TRADE
VIC1,"1999/02/09 08:00",4604.31667,16.26,TRADE
VIC1,"1999/02/09 08:30",4582.81333,15.36,TRADE
VIC1,"1999/02/09 09:00",4692.58833,17.99,TRADE
VIC1,"1999/02/09 09:30",4749.74667,17.92,TRADE
VIC1,"1999/02/09 10:00",4799.52833,17.99,TRADE
VIC1,"1999/02/09 10:30",4821.75667,17.98,TRADE
VIC1,"1999/02/09 11:00",4843.88667,18,TRADE
VIC1,"1999/02/09 11:30",4816.375,18,TRADE
VIC1,"1999/02/09 12:00",4812.30167,17.99,TRADE
VIC1,"1999/02/09 12:30",4880.63333,18,TRADE
VIC1,"1999/02/09 13:00",4897.62333,17.99,TRADE
VIC1,"1999/02/09 13:30",4945.605,18.01,TRADE
VIC1,"1999/02/09 14:00",4948.93667,18.01,TRADE
VIC1,"1999/02/09 14:30",4935.84833,18,TRADE
VIC1,"1999/02/09 15:00",4983.89833,18.02,TRADE
VIC1,"1999/02/09 15:30",5034.09333,18.06,TRADE
VIC1,"1999/02/09 16:00",5056.88833,18.17,TRADE
VIC1,"1999/02/09 16:30",5046.80667,18.06,TRADE
VIC1,"1999/02/09 17:00",4956.87833,18.02,TRADE
VIC1,"1999/02/09 17:30",4730.40833,16.04,TRADE
VIC1,"1999/02/09 18:00",4545.00667,14.88,TRADE
VIC1,"1999/02/09 18:30",4392.69833,15.21,TRADE
VIC1,"1999/02/09 19:00",4294.77,14.44,TRADE
VIC1,"1999/02/09 19:30",4318.23833,14.62,TRADE
VIC1,"1999/02/09 20:00",4451.32,14.82,TRADE
VIC1,"1999/02/09 20:30",4428.24333,14.64,TRADE
VIC1,"1999/02/09 21:00",4308.17167,14.77,TRADE
VIC1,"1999/02/09 21:30",4168.38,15.2,TRADE
VIC1,"1999/02/09 22:00",4012.18667,17.23,TRADE
VIC1,"1999/02/09 22:30",3911.88667,17.36,TRADE
VIC1,"1999/02/09 23:00",3835.41667,16.53,TRADE
VIC1,"1999/02/09 23:30",4356.87,21.98,TRADE
VIC1,"1999/02/10 00:00",4327.41667,17.97,TRADE
VIC1,"1999/02/10 00:30",4173.22833,16.84,TRADE
VIC1,"1999/02/10 01:00",3977.15333,15.56,TRADE
VIC1,"1999/02/10 01:30",4249.37,18.41,TRADE
VIC1,"1999/02/10 02:00",4076.98,17.37,TRADE
VIC1,"1999/02/10 02:30",3863.94167,15.26,TRADE
VIC1,"1999/02/10 03:00",3690.34,14.15,TRADE
VIC1,"1999/02/10 03:30",3498.78333,14.03,TRADE
