REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,"1999/03/09 08:30",4766.72167,17.09,TRADE
VIC1,"1999/03/09 09:00",4789.755,17.45,TRADE
VIC1,"1999/03/09 09:30",4879.81,17.64,TRADE
VIC1,"1999/03/09 10:00",4966.27833,17.92,TRADE
VIC1,"1999/03/09 10:30",5002.21167,18.06,TRADE
VIC1,"1999/03/09 11:00",5040.01167,18.27,TRADE
VIC1,"1999/03/09 11:30",5079.00333,18.21,TRADE
VIC1,"1999/03/09 12:00",5121.26833,18.27,TRADE
VIC1,"1999/03/09 12:30",5207.77167,18.45,TRADE
VIC1,"1999/03/09 13:00",5327.42667,18.68,TRADE
VIC1,"1999/03/09 13:30",5386.83167,20.88,TRADE
VIC1,"1999/03/09 14:00",5383.80333,18.85,TRADE
VIC1,"1999/03/09 14:30",5390.70333,18.63,TRADE
VIC1,"1999/03/09 15:00",5422.15167,18.64,TRADE
VIC1,"1999/03/09 15:30",5498.54333,18.85,TRADE
VIC1,"1999/03/09 16:00",5510.23,22.67,TRADE
VIC1,"1999/03/09 16:30",5511.61167,28.15,TRADE
VIC1,"1999/03/09 17:00",5451.71833,22.57,TRADE
VIC1,"1999/03/09 17:30",5212.04,17.88,TRADE
VIC1,"1999/03/09 18:00",4978.85667,16.23,TRADE
VIC1,"1999/03/09 18:30",4776.805,15.02,TRADE
VIC1,"1999/03/09 19:00",4673.165,16.49,TRADE
VIC1,"1999/03/09 19:30",4752.34,16.6,TRADE
VIC1,"1999/03/09 20:00",4774.86,16.65,TRADE
VIC1,"1999/03/09 20:30",4585.44333,15.37,TRADE
VIC1,"1999/03/09 21:00",4458.43167,14.85,TRADE
VIC1,"1999/03/09 21:30",4256.25167,16.28,TRADE
VIC1,"1999/03/09 22:00",4091.405,15.25,TRADE
VIC1,"1999/03/09 22:30",3913.08167,15.03,TRADE
VIC1,"1999/03/09 23:00",3910.775,14.72,TRADE
VIC1,"1999/03/09 23:30",4405.62167,23.27,TRADE
VIC1,"1999/03/10 00:00",4373.925,18.9,TRADE
VIC1,"1999/03/10 00:30",4180.53833,15.77,TRADE
VIC1,"1999/03/10 01:00",3950.175,14.22,TRADE
VIC1,"1999/03/10 01:30",4263.6,15.94,TRADE
VIC1,"1999/03/10 02:00",4058.62167,14.29,TRADE
VIC1,"1999/03/10 02:30",3834.59167,14.13,TRADE
VIC1,"1999/03/10 03:00",3593.88333,13.81,TRADE
VIC1,"1999/03/10 03:30",3480.195,13.63,TRADE
