REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,"1999/11/03 10:30",5595.43167,17.4,TRADE
VIC1,"1999/11/03 11:00",5626.25167,15.56,TRADE
VIC1,"1999/11/03 11:30",5625.56667,15.23,TRADE
VIC1,"1999/11/03 12:00",5623.86,17.55,TRADE
VIC1,"1999/11/03 12:30",5633.22833,16.06,TRADE
VIC1,"1999/11/03 13:00",5632.705,19.65,TRADE
VIC1,"1999/11/03 13:30",5681.43833,27.14,TRADE
VIC1,"1999/11/03 14:00",5635.945,20.44,TRADE
VIC1,"1999/11/03 14:30",5605.99833,15.39,TRADE
VIC1,"1999/11/03 15:00",5619.695,15.65,TRADE
VIC1,"1999/11/03 15:30",5627.05,15.43,TRADE
VIC1,"1999/11/03 16:00",5638.84833,15.42,TRADE
VIC1,"1999/11/03 16:30",5660.59167,14.99,TRADE
VIC1,"1999/11/03 17:00",5631.42667,15.99,TRADE
VIC1,"1999/11/03 17:30",5476.47,14.11,TRADE
VIC1,"1999/11/03 18:00",5277.245,13.97,TRADE
VIC1,"1999/11/03 18:30",5122.75167,14.05,TRADE
VIC1,"1999/11/03 19:00",5069.17333,14.04,TRADE
VIC1,"1999/11/03 19:30",5178.95,14.07,TRADE
VIC1,"1999/11/03 20:00",5279.86667,19.3,TRADE
VIC1,"1999/11/03 20:30",5157.88333,16.88,TRADE
VIC1,"1999/11/03 21:00",5055.06667,14.08,TRADE
VIC1,"1999/11/03 21:30",4858.325,14.04,TRADE
VIC1,"1999/11/03 22:00",4753.02667,16.92,TRADE
VIC1,"1999/11/03 22:30",4636.69,20.14,TRADE
VIC1,"1999/11/03 23:00",4590.93333,17.04,TRADE
VIC1,"1999/11/03 23:30",5066.05,29.01,TRADE
VIC1,"1999/11/04 00:00",5111.15167,24.98,TRADE
VIC1,"1999/11/04 00:30",5010.56667,25.4,TRADE
VIC1,"1999/11/04 01:00",4856.29,18.71,TRADE
VIC1,"1999/11/04 01:30",5119.26167,25.66,TRADE
VIC1,"1999/11/04 02:00",4965.79833,19.51,TRADE
VIC1,"1999/11/04 02:30",4737.97333,14.01,TRADE
VIC1,"1999/11/04 03:00",4523.56833,13.91,TRADE
VIC1,"1999/11/04 03:30",4428.275,12.93,TRADE
VIC1,"1999/11/04 04:00",4354.48667,12.31,TRADE
VIC1,"1999/11/04 04:30",4393.16,12.63,TRADE
VIC1,"1999/11/04 05:00",4496.79167,12.95,TRADE
VIC1,"1999/11/04 05:30",4733.005,16.29,TRADE
VIC1,"1999/11/04 06:00",5035.20833,21.83,TRADE
VIC1,"1999/11/04 06:30",5566.97333,27.93,TRADE
VIC1,"1999/11/04 07:00",5941.41667,31.73,TRADE
VIC1,"1999/11/04 07:30",5795.82,30.4,TRADE
VIC1,"1999/11/04 08:00",5688.04667,27.98,TRADE
VIC1,"1999/11/04 08:30",5700.19833,25.45,TRADE
VIC1,"1999/11/04 09:00",5698.16333,18.96,TRADE
VIC1,"1999/11/04 09:30",5692.37167,16.93,TRADE
VIC1,"1999/11/04 10:00",5728.62667,15.66,TRADE
VIC1,"1999/11/04 10:30",5776.59833,20.42,TRADE
VIC1,"1999/11/04 11:00",5837.95667,27.3,TRADE
VIC1,"1999/11/04 11:30",5803.08333,24.31,TRADE
VIC1,"1999/11/04 12:00",5788.285,22.11,TRADE
VIC1,"1999/11/04 12:30",5876.84167,24.02,TRADE
VIC1,"1999/11/04 13:00",5867.70333,24.57,TRADE
VIC1,"1999/11/04 13:30",5861.2,24.64,TRADE
VIC1,"1999/11/04 14:00",5781.275,16.97,TRADE
VIC1,"1999/11/04 14:30",5743.85333,16.66,TRADE
VIC1,"1999/11/04 15:00",5712.86333,16.19,TRADE
VIC1,"1999/11/04 15:30",5748.394,15.2,TRADE
VIC1,"1999/11/04 16:00",5693.286,14.54,TRADE
VIC1,"1999/11/04 16:30",5706.06,14.98,TRADE
VIC1,"1999/11/04 17:00",5679.41333,14.72,TRADE
VIC1,"1999/11/04 17:30",5574.88167,14.06,TRADE
VIC1,"1999/11/04 18:00",5395.73667,13.94,TRADE
VIC1,"1999/11/04 18:30",5262.93,14,TRADE
VIC1,"1999/11/04 19:00",5270.675,14.03,TRADE
VIC1,"1999/11/04 19:30",5349.63667,14.04,TRADE
VIC1,"1999/11/04 20:00",5349.56833,14.13,TRADE
VIC1,"1999/11/04 20:30",5256.54,13.95,TRADE
VIC1,"1999/11/04 21:00",5089.69833,13.74,TRADE
VIC1,"1999/11/04 21:30",4920.34333,13.69,TRADE
VIC1,"1999/11/04 22:00",4740.04833,13.8,TRADE
VIC1,"1999/11/04 22:30",4676.49333,15.16,TRADE
VIC1,"1999/11/04 23:00",4577.05333,13.69,TRADE
VIC1,"1999/11/04 23:30",5141.30833,24.81,TRADE
VIC1,"1999/11/05 00:00",5133.93167,19.56,TRADE
VIC1,"1999/11/05 00:30",4990.09167,17,TRADE
VIC1,"1999/11/05 01:00",4831.48833,14.05,TRADE
VIC1,"1999/11/05 01:30",5138.505,18.19,TRADE
VIC1,"1999/11/05 02:00",4952.68,15.31,TRADE
VIC1,"1999/11/05 02:30",4731.20333,13.9,TRADE
VIC1,"1999/11/05 03:00",4529.54333,13.44,TRADE
VIC1,"1999/11/05 03:30",4409.06167,12.31,TRADE
VIC1,"1999/11/05 04:00",4325.37167,11.44,TRADE
VIC1,"1999/11/05 04:30",4375.98167,12.66,TRADE
VIC1,"1999/11/05 05:00",4464.59833,13.12,TRADE
VIC1,"1999/11/05 05:30",4741.99167,16.25,TRADE
VIC1,"1999/11/05 06:00",5050.765,20.53,TRADE
VIC1,"1999/11/05 06:30",5498.92,23.45,TRADE
VIC1,"1999/11/05 07:00",5885.36667,30.75,TRADE
VIC1,"1999/11/05 07:30",5776.45667,30.09,TRADE
VIC1,"1999/11/05 08:00",5647.48167,24.46,TRADE
VIC1,"1999/11/05 08:30",5714.30333,24.62,TRADE
VIC1,"1999/11/05 09:00",5674.645,24.76,TRADE
VIC1,"1999/11/05 09:30",5691.03167,21.49,TRADE
VIC1,"1999/11/05 10:00",5710.91167,24.94,TRADE
VIC1,"1999/11/05 10:30",5747.08333,30.57,TRADE
VIC1,"1999/11/05 11:00",5738.06833,29.51,TRADE
VIC1,"1999/11/05 11:30",5736.93667,29.45,TRADE
VIC1,"1999/11/05 12:00",5697.46667,29.01,TRADE
VIC1,"1999/11/05 12:30",5671.255,29.59,TRADE
VIC1,"1999/11/05 13:00",5685.89,28.68,TRADE
VIC1,"1999/11/05 13:30",5691.23333,29.14,TRADE
VIC1,"1999/11/05 14:00",5666.60667,25.39,TRADE
VIC1,"1999/11/05 14:30",5628.18,22.32,TRADE
VIC1,"1999/11/05 15:00",5535.85833,17.97,TRADE
VIC1,"1999/11/05 15:30",5589.00333,15.26,TRADE
VIC1,"1999/11/05 16:00",5597.345,14.82,TRADE
VIC1,"1999/11/05 16:30",5411.665,14.08,TRADE
VIC1,"1999/11/05 17:00",5690.42333,14.78,TRADE
VIC1,"1999/11/05 17:30",5588.7,14.14,TRADE
VIC1,"1999/11/05 18:00",5429.93333,14.1,TRADE
VIC1,"1999/11/05 18:30",5310.49833,14.17,TRADE
VIC1,"1999/11/05 19:00",5343.08333,14.75,TRADE
VIC1,"1999/11/05 19:30",5334.23833,14.64,TRADE
VIC1,"1999/11/05 20:00",5314.67833,14.73,TRADE
VIC1,"1999/11/05 20:30",5145.57167,14.18,TRADE
VIC1,"1999/11/05 21:00",5010.735,14.06,TRADE
VIC1,"1999/11/05 21:30",4828.17333,14.1,TRADE
VIC1,"1999/11/05 22:00",4724.18333,14.39,TRADE
VIC1,"1999/11/05 22:30",4616.14833,23.98,TRADE
VIC1,"1999/11/05 23:00",4574.15667,20.15,TRADE
VIC1,"1999/11/05 23:30",5023.375,26.34,TRADE
VIC1,"1999/11/06 00:00",5059.51667,18.35,TRADE
VIC1,"1999/11/06 00:30",4910.59,21.34,TRADE
VIC1,"1999/11/06 01:00",4761.47,19.1,TRADE
VIC1,"1999/11/06 01:30",5028.105,22.43,TRADE
VIC1,"1999/11/06 02:00",4925.00333,19.72,TRADE
VIC1,"1999/11/06 02:30",4661.44333,16.62,TRADE
VIC1,"1999/11/06 03:00",4472.215,14.14,TRADE
VIC1,"1999/11/06 03:30",4287.27667,13.72,TRADE
VIC1,"1999/11/06 04:00",4194.63667,13.33,TRADE
VIC1,"1999/11/06 04:30",4181.78333,12.78,TRADE
VIC1,"1999/11/06 05:00",4157.005,13.47,TRADE
VIC1,"1999/11/06 05:30",4277.41667,13.76,TRADE
VIC1,"1999/11/06 06:00",4373.405,13.29,TRADE
VIC1,"1999/11/06 06:30",4542.02833,18.78,TRADE
VIC1,"1999/11/06 07:00",4766.47833,24.83,TRADE
VIC1,"1999/11/06 07:30",4760.57833,23.3,TRADE
VIC1,"1999/11/06 08:00",4861.53667,23.91,TRADE
VIC1,"1999/11/06 08:30",4902.735,26.3,TRADE
VIC1,"1999/11/06 09:00",4953.13833,26.68,TRADE
VIC1,"1999/11/06 09:30",4999.18667,27.21,TRADE
VIC1,"1999/11/06 10:00",5011.60167,26.91,TRADE
VIC1,"1999/11/06 10:30",4986.08333,26.99,TRADE
VIC1,"1999/11/06 11:00",4958.31667,25.95,TRADE
VIC1,"1999/11/06 11:30",4890.37,25.43,TRADE
VIC1,"1999/11/06 12:00",4874.97,24.27,TRADE
VIC1,"1999/11/06 12:30",4802.29167,24.11,TRADE
VIC1,"1999/11/06 13:00",4764.49167,23.28,TRADE
VIC1,"1999/11/06 13:30",4756.33667,23.34,TRADE
VIC1,"1999/11/06 14:00",4738.085,23.43,TRADE
VIC1,"1999/11/06 14:30",4697.18,23.11,TRADE
VIC1,"1999/11/06 15:00",4711.28,23.65,TRADE
VIC1,"1999/11/06 15:30",4744.94833,23.57,TRADE
VIC1,"1999/11/06 16:00",4808.76,23.72,TRADE
VIC1,"1999/11/06 16:30",4832.26,23.64,TRADE
VIC1,"1999/11/06 17:00",4895.01,23.73,TRADE
VIC1,"1999/11/06 17:30",4879.27667,23.6,TRADE
VIC1,"1999/11/06 18:00",4864.15167,23.5,TRADE
VIC1,"1999/11/06 18:30",4778.64833,22.87,TRADE
VIC1,"1999/11/06 19:00",4801.48333,23.61,TRADE
VIC1,"1999/11/06 19:30",4829.12333,23.11,TRADE
VIC1,"1999/11/06 20:00",4801.17667,22.99,TRADE
VIC1,"1999/11/06 20:30",4715.695,22.83,TRADE
VIC1,"1999/11/06 21:00",4648.97833,21.4,TRADE
VIC1,"1999/11/06 21:30",4519.76167,18.43,TRADE
VIC1,"1999/11/06 22:00",4432.70833,16.62,TRADE
VIC1,"1999/11/06 22:30",4382.05667,16.54,TRADE
VIC1,"1999/11/06 23:00",4392.08667,16.36,TRADE
VIC1,"1999/11/06 23:30",4797.74667,22.57,TRADE
VIC1,"1999/11/07 00:00",4739.72333,17.49,TRADE
VIC1,"1999/11/07 00:30",4654.44,18.2,TRADE
VIC1,"1999/11/07 01:00",4491.37667,15.01,TRADE
VIC1,"1999/11/07 01:30",4787.62167,21.34,TRADE
VIC1,"1999/11/07 02:00",4721.37,18.44,TRADE
VIC1,"1999/11/07 02:30",4522.38,14.19,TRADE
VIC1,"1999/11/07 03:00",4323.47,13.99,TRADE
VIC1,"1999/11/07 03:30",4157.455,13.18,TRADE
VIC1,"1999/11/07 04:00",4036.60833,12.54,TRADE
VIC1,"1999/11/07 04:30",3933.93667,10.24,TRADE
VIC1,"1999/11/07 05:00",3932.52833,10.72,TRADE
VIC1,"1999/11/07 05:30",3916.76833,11.74,TRADE
VIC1,"1999/11/07 06:00",3932.13333,12.9,TRADE
VIC1,"1999/11/07 06:30",4024.23,13.83,TRADE
VIC1,"1999/11/07 07:00",4178.83833,20.72,TRADE
VIC1,"1999/11/07 07:30",4161.66,19.91,TRADE
VIC1,"1999/11/07 08:00",4216.57333,22.08,TRADE
VIC1,"1999/11/07 08:30",4327.18,22.37,TRADE
VIC1,"1999/11/07 09:00",4427.18833,21.75,TRADE
VIC1,"1999/11/07 09:30",4432.49,21.89,TRADE
VIC1,"1999/11/07 10:00",4421.52833,21.91,TRADE
VIC1,"1999/11/07 10:30",4438.56667,23.16,TRADE
VIC1,"1999/11/07 11:00",4440.29667,23.38,TRADE
VIC1,"1999/11/07 11:30",4445.85333,22.34,TRADE
VIC1,"1999/11/07 12:00",4413.3,20.04,TRADE
VIC1,"1999/11/07 12:30",4405.31833,18.8,TRADE
VIC1,"1999/11/07 13:00",4361.86,17.63,TRADE
VIC1,"1999/11/07 13:30",4367.805,18.75,TRADE
VIC1,"1999/11/07 14:00",4326.98667,18.51,TRADE
VIC1,"1999/11/07 14:30",4301.68,18.26,TRADE
VIC1,"1999/11/07 15:00",4347.00833,18.92,TRADE
VIC1,"1999/11/07 15:30",4357.89,18.85,TRADE
VIC1,"1999/11/07 16:00",4512.72167,22.06,TRADE
VIC1,"1999/11/07 16:30",4609.50667,21.14,TRADE
VIC1,"1999/11/07 17:00",4730.1,26.37,TRADE
VIC1,"1999/11/07 17:30",4759.44667,26.21,TRADE
VIC1,"1999/11/07 18:00",4725.34333,24.1,TRADE
VIC1,"1999/11/07 18:30",4711.355,24.54,TRADE
VIC1,"1999/11/07 19:00",4792.73333,27.21,TRADE
VIC1,"1999/11/07 19:30",4873.71833,27.86,TRADE
VIC1,"1999/11/07 20:00",4912.09833,28.68,TRADE
VIC1,"1999/11/07 20:30",4814.37333,26.44,TRADE
VIC1,"1999/11/07 21:00",4712.59833,24.25,TRADE
VIC1,"1999/11/07 21:30",4590.455,22.4,TRADE
VIC1,"1999/11/07 22:00",4415.74833,15.94,TRADE
VIC1,"1999/11/07 22:30",4350.64167,14.07,TRADE
VIC1,"1999/11/07 23:00",4261.09333,13.68,TRADE
VIC1,"1999/11/07 23:30",4716.03,18.42,TRADE
VIC1,"1999/11/08 00:00",4713.5,14.23,TRADE
VIC1,"1999/11/08 00:30",4711.22333,16.9,TRADE
VIC1,"1999/11/08 01:00",4630.00833,16.71,TRADE
VIC1,"1999/11/08 01:30",4980.28833,17.84,TRADE
VIC1,"1999/11/08 02:00",4845.655,15.55,TRADE
VIC1,"1999/11/08 02:30",4684.36,13.37,TRADE
VIC1,"1999/11/08 03:00",4489.93333,13.04,TRADE
VIC1,"1999/11/08 03:30",4393.15,12.68,TRADE
VIC1,"1999/11/08 04:00",4279.765,12.4,TRADE
VIC1,"1999/11/08 04:30",4306.96667,14.05,TRADE
VIC1,"1999/11/08 05:00",4408.925,18.51,TRADE
VIC1,"1999/11/08 05:30",4667.05167,25.19,TRADE
VIC1,"1999/11/08 06:00",4992.935,32.46,TRADE
VIC1,"1999/11/08 06:30",5473.095,31.34,TRADE
VIC1,"1999/11/08 07:00",5909.415,47.06,TRADE
VIC1,"1999/11/08 07:30",5720.87,26.4,TRADE
VIC1,"1999/11/08 08:00",5587.47833,19.27,TRADE
VIC1,"1999/11/08 08:30",5590.185,26.57,TRADE
VIC1,"1999/11/08 09:00",5548.495,19.92,TRADE
VIC1,"1999/11/08 09:30",5572.57,20.48,TRADE
VIC1,"1999/11/08 10:00",5582.71,17.92,TRADE
VIC1,"1999/11/08 10:30",5602.735,17.9,TRADE
VIC1,"1999/11/08 11:00",5565.26333,16.48,TRADE
VIC1,"1999/11/08 11:30",5520.15333,17.97,TRADE
VIC1,"1999/11/08 12:00",5524.75333,19.79,TRADE
VIC1,"1999/11/08 12:30",5517.52667,20.04,TRADE
VIC1,"1999/11/08 13:00",5529.26667,20.56,TRADE
VIC1,"1999/11/08 13:30",5532.41833,17.93,TRADE
VIC1,"1999/11/08 14:00",5504.85333,19.63,TRADE
VIC1,"1999/11/08 14:30",5435.08833,19.94,TRADE
VIC1,"1999/11/08 15:00",5482.92667,26.55,TRADE
VIC1,"1999/11/08 15:30",5480.62167,30.6,TRADE
VIC1,"1999/11/08 16:00",5508.18,37.86,TRADE
VIC1,"1999/11/08 16:30",5535.42833,36.74,TRADE
VIC1,"1999/11/08 17:00",5508.535,33.6,TRADE
VIC1,"1999/11/08 17:30",5368.626,24.88,TRADE
VIC1,"1999/11/08 18:00",5209.37167,14.69,TRADE
VIC1,"1999/11/08 18:30",5101.57167,14.1,TRADE
VIC1,"1999/11/08 19:00",5138.76667,14.1,TRADE
VIC1,"1999/11/08 19:30",5285.565,14.3,TRADE
VIC1,"1999/11/08 20:00",5381.96333,17.35,TRADE
VIC1,"1999/11/08 20:30",5331.63167,18.02,TRADE
VIC1,"1999/11/08 21:00",5192.69333,16.52,TRADE
VIC1,"1999/11/08 21:30",4980.035,14.04,TRADE
VIC1,"1999/11/08 22:00",4783.58,14.08,TRADE
VIC1,"1999/11/08 22:30",4670.77,17.78,TRADE
VIC1,"1999/11/08 23:00",4619.795,16.49,TRADE
VIC1,"1999/11/08 23:30",5101.525,29.25,TRADE
VIC1,"1999/11/09 00:00",5126.885,21.57,TRADE
VIC1,"1999/11/09 00:30",5061.40333,18.16,TRADE
VIC1,"1999/11/09 01:00",4907.985,14.05,TRADE
VIC1,"1999/11/09 01:30",5192.95833,18.48,TRADE
VIC1,"1999/11/09 02:00",5096.03167,14.09,TRADE
VIC1,"1999/11/09 02:30",4862.91833,13.97,TRADE
VIC1,"1999/11/09 03:00",4689.49667,13.61,TRADE
VIC1,"1999/11/09 03:30",4548.22167,13.03,TRADE
VIC1,"1999/11/09 04:00",4463.25667,12.46,TRADE
VIC1,"1999/11/09 04:30",4495.74833,12.69,TRADE
VIC1,"1999/11/09 05:00",4600.56333,13.22,TRADE
VIC1,"1999/11/09 05:30",4876.33,17.69,TRADE
VIC1,"1999/11/09 06:00",5271.455,24.04,TRADE
VIC1,"1999/11/09 06:30",5717.81333,21.71,TRADE
VIC1,"1999/11/09 07:00",6072.565,33.09,TRADE
VIC1,"1999/11/09 07:30",5873.10667,29.96,TRADE
VIC1,"1999/11/09 08:00",5752.41667,24.94,TRADE
VIC1,"1999/11/09 08:30",5717.475,21.41,TRADE
VIC1,"1999/11/09 09:00",5692.89167,17.27,TRADE
VIC1,"1999/11/09 09:30",5647.45667,17.4,TRADE
VIC1,"1999/11/09 10:00",5648.214,17.41,TRADE
VIC1,"1999/11/09 10:30",5634.74333,17.72,TRADE
VIC1,"1999/11/09 11:00",5605.73833,14.43,TRADE
VIC1,"1999/11/09 11:30",5567.13333,14.8,TRADE
VIC1,"1999/11/09 12:00",5534.19833,14.77,TRADE
VIC1,"1999/11/09 12:30",5544.365,14.04,TRADE
VIC1,"1999/11/09 13:00",5524.21667,14.04,TRADE
VIC1,"1999/11/09 13:30",5590.12833,17.14,TRADE
VIC1,"1999/11/09 14:00",5537.45,15.01,TRADE
VIC1,"1999/11/09 14:30",5495.14333,15,TRADE
VIC1,"1999/11/09 15:00",5480.755,16.75,TRADE
VIC1,"1999/11/09 15:30",5511.85833,18.46,TRADE
VIC1,"1999/11/09 16:00",5488.56333,21.61,TRADE
VIC1,"1999/11/09 16:30",5515.11667,20.96,TRADE
VIC1,"1999/11/09 17:00",5479.325,20.91,TRADE
VIC1,"1999/11/09 17:30",5380.36167,14.79,TRADE
VIC1,"1999/11/09 18:00",5235.46,14.22,TRADE
VIC1,"1999/11/09 18:30",5115.26,14.15,TRADE
VIC1,"1999/11/09 19:00",5082.06333,15.94,TRADE
VIC1,"1999/11/09 19:30",5218.75667,21.34,TRADE
VIC1,"1999/11/09 20:00",5302.94167,23.55,TRADE
VIC1,"1999/11/09 20:30",5259.36667,16.15,TRADE
VIC1,"1999/11/09 21:00",5086.59,14.1,TRADE
VIC1,"1999/11/09 21:30",4956.995,14.05,TRADE
VIC1,"1999/11/09 22:00",4729.71,14.06,TRADE
VIC1,"1999/11/09 22:30",4644.36833,15.37,TRADE
VIC1,"1999/11/09 23:00",4553.885,14.69,TRADE
VIC1,"1999/11/09 23:30",5072.71167,25.21,TRADE
VIC1,"1999/11/10 00:00",5068.31167,24.32,TRADE
VIC1,"1999/11/10 00:30",4999.16,19.38,TRADE
VIC1,"1999/11/10 01:00",4814.96167,15.35,TRADE
VIC1,"1999/11/10 01:30",5147.29667,23.62,TRADE
VIC1,"1999/11/10 02:00",5012.33,16.22,TRADE
VIC1,"1999/11/10 02:30",4788.215,14.04,TRADE
VIC1,"1999/11/10 03:00",4569.63333,13.99,TRADE
VIC1,"1999/11/10 03:30",4453.18,13.17,TRADE
VIC1,"1999/11/10 04:00",4412.86,12.9,TRADE
